Ens.ID	TPM.bones	TPM.brain	TPM.embryo	TPM.gill	TPM.heart	TPM.intestine	TPM.kidney	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSELUG00000023658	2.6238	3.85339	13.9946	4.1968	1.55784	2.22568	9.4006	0.517166	0.0407702	152.696	2.84291
ENSELUG00000023659	8.10224	21.9906	48.16102	13.6472	9.65492000038331	14.49599	37.9869	2.163989	0.32709023	294.557	19.9413000870947
ENSELUG00000023660	7.261685810157	3.56843200260629	4.3777300521696	3.6038810287968	2.028558	0.907103	0.773533	0.18544617	0.4103156	2.31891	9.18176100106594
ENSELUG00000023661	11.5668	7.06717	13.07693	7.58696	7.22817	11.37403	13.90341	6.82381	15.326	102.0803	24.8273
ENSELUG00000023662	26.8166	32.4481	60.1123	55.7542	19.8159	48.5314	57.4292	39.2766	8.02198	128.588	42.039
ENSELUG00000023663	9.41307	11.9567	18.2369	14.4449	14.365	19.0126	40.3852	93.864688	2.4801	18.1598	9.63679
ENSELUG00000023664	13.8614	21.3049	23.785	27.7041	18.5966	23.6023	28.5097	6.20142	2.21133	14.8448	45.5186
ENSELUG00000023665	5.055609	16.1161	11.02094	11.516394	7.33995	10.899944	11.19683	1.213336	0.870265	56.579164	29.32237
ENSELUG00000023666	14.3616	27.2659	17.4176	21.5295	25.5025	13.4353	20.4126	6.13647	3.11359	20.0009	28.5827
ENSELUG00000023667	1.76996	17.0943	2.76022	0.0289809	0	0	0	0	0	0.258434	2.64269
ENSELUG00000023668	5.47688	14.92489	39.1718	17.79426	10.05538	7.4718	29.9059	2.327923	1.0519855	355.702	25.24584
ENSELUG00000023669	0.124706	0.259798	0.0222798	0.161482	0.502686	13.8253	0.122811	0	0.0777012	0.0387027	0.37619
ENSELUG00000023670	38.488	27.8841	25.7028	58.7054	45.8352	34.4323	63.7842	14.9729	7.51646	24.6675	36.1682
ENSELUG00000023671	42.1595	4.02921	0.708584	16.9912	31.7414	4.02388	635.068	5.59743	0.0771881	0.236749	0.975171
ENSELUG00000023672	1.90097	3.37481	4.25061	4.48324	3.44735	4.04991	4.148032	0.3519517221	0.107002	0.81409	5.27558
ENSELUG00000023673	0.28453	0.268973	0.0887942	0.515554	0.130716	7.766	0.353738	0.396344	0	0.801953	1.77727
ENSELUG00000023674	5.07179	34.5602	0	0.3629	0.356533	0.194738	0.12242	0	0	0	0.505044
ENSELUG00000023675	7.54525	10.7353	8.84115	13.4043	13.1406	10.5086	11.6833	5.118	1.37039	29.0179	12.7368
ENSELUG00000023676	10.7679	4.68937	5.26237	0	0.168189	21.1437	2.05499	0.442297	0.356717	10.3569	5.29391
ENSELUG00000023677	21.8999	9.81856	3.11932	20.09408	173.2779	0.56096	0.176697	0.164526	0.234262	6.86195	13.12957
ENSELUG00000023678	18.6138	12.064	27.4569	27.8722	24.5911	17.662	6.31126	29.2117	2.54111	26.2888	9.3372
ENSELUG00000023679	5.3703	6.20795	4.94951	9.26629	6.99563	3.48756	6.60897	1.85459	0.607338	1.49754	8.66691
ENSELUG00000023680	14.4008	12.3964	11.6248	16.3976	16.0171	21.8275	16.8845	4.71127	1.27559	167.983	28.5006
ENSELUG00000023681	0	0	0	0	0	0	0	0	0	0	6.1304
ENSELUG00000023682	27.4361	56.54381	27.19087	50.82884	37.4295	33.12117	47.63013	25.31071	6.419138	37.13426	50.76934
ENSELUG00000023683	0.543425	3.10357	0.0360095	0.0646913	0.0236646	5.94885	0.367654	0.0668301	0	0.0954583	3.26807
ENSELUG00000023684	1.69489	4.771274	2.409976	0.553878	0.901223	0.59493	0.62735	0.136342	0.367387	7.77313	4.990406
ENSELUG00000023685	14.3562	22.2151	13.3641	30.6258	18.7852	72.7728	24.2637	22.1814	2.79116	3.012	26.7527
ENSELUG00000023686	0	0.970762	0.2398683	0.0779924102262	0.210641	0.22590231573	0	0.09772783392	0	246.611669	7.976049
ENSELUG00000023687	4.087248	7.780174	5.448862	2.60113	3.42259	6.084518	1.495444	0.160125	0.3409723	14.393223	8.678511
ENSELUG00000023688	14.10262	0.80576	14.989238	26.16992	9.40916	39.149177	3.095359	49.98975	0.976665	4.623543	19.73291
ENSELUG00000023689	7.6109	12.6353	9.91698	13.6887	9.07474	13.5871	14.7494	5.09536	1.93217	20.413	16.0706
ENSELUG00000023690	1.64116	4.31312	0.122877	0.243803	0.107175	418.806	0.276418	12.1683	0	90.3749	0.335319
ENSELUG00000023691	3.64738	5.82747	2.92601	2.76853	1.389939	1.16707	1.826206	0.277317	0.341436	18.22199	2.59761
ENSELUG00000023692	20.9887	37.8695	42.7247	44.8366	28.3611	30.2507	34.928	12.8281	8.66351	8.11503	41.5746
ENSELUG00000023693	35.6004	4.814978	0.4478601	1.8853417265	5.27426	1.44855	0.576865	0.02622	0.148812	40.02784	1.3499009482
ENSELUG00000023694	1.30369	1.452856	0.5358269	0.132588	0.361759	2.307615	0.728769	0.0458823	0	0	0.6705562
ENSELUG00000023695	31.27346	49.0018	49.0944	37.8655	50.7593	32.1547	50.4346	12.26905	13.81944	71.0827	60.1395
ENSELUG00000023696	6.90124	13.0894	3.40293	3.89551	3.10724	4.16083	11.6749	0.291096	0.486983	5.48087	7.02854
ENSELUG00000023697	0.176189	0	0	2.05301	0.293489	3.974502	0.313714	0	0	0	0.280507
ENSELUG00000023698	1.375121	4.627625	1.352378	5.494518	0.272112	0.355367	0.400662	0	0	0.934265	2.913635
ENSELUG00000023699	353.405	220.919	382.43	263.117	303.456	342.901	315.007	103.435	223.691	282.676	506.051
ENSELUG00000023700	6.43171	17.644	8.05093	11.5513	8.329	22.1989	18.3047	2.84816	0.928097	28.136	50.6567
ENSELUG00000023701	0.326742	21.1961	37.7775	0.218326	0.0530215	0	0.0731443	0.0247649	0.140037	1.01126	0.197465
ENSELUG00000023702	4.160088	9.423581	7.61078	7.70456	4.516809	3.431052	9.48103	0.972548	0.411876	23.249006	9.19226
ENSELUG00000023703	11.30372	30.5406	37.0592	20.58191	15.27277	15.35746	26.5291	10.76729	2.8857	53.6508	16.79132
ENSELUG00000023704	29.769	94.9518	83.2357	63.4615	167.572	16.0419	37.6019	23.1945	14.8137	75.275	24.1645
ENSELUG00000023705	9.86557	14.4826	23.4538	9.98801	21.3397	12.5864	15.4098	6.63723	6.08427	215.303	42.4583
ENSELUG00000023706	9.3473	22.8255	18.6774	15.6383	5.07674	7.81803	29.7117	0.521423	2.39659	0.449699	35.4563
ENSELUG00000023707	16.0812	12.1885	52.8678	36.2652	15.7726	20.0539	30.2683	4.96419	6.71248	29.0724	33.6654
ENSELUG00000023708	0.266867	0.37641	0	0	0.430405	0.707178	0.593332	0	0	45.3748	18.7603
ENSELUG00000023709	7.98966	7.09817	4.287732	8.09699	6.75414	9.05944	9.78487	4.68563	5.378161	10.46652	28.38649
ENSELUG00000023710	0	0.0964867	0.35491	6.81201	0	0	0	0	0	0.158744	0.581103
ENSELUG00000023711	0.252778	36.4521	0.268072	0	0	0	0.0279448	0	0	0	0.15321
ENSELUG00000023712	14.3317	10.2496	22.4736	12.7565	16.4214	22.1366	28.2034	14.4078	9.41576	17.6621	55.7081
ENSELUG00000023713	0	0.186911	35.7693	0.177783	0.49094	0.134808	0.112579	0.0292654	0	0.126695	0.175312
ENSELUG00000023714	14.23371	38.091551	1.414569	4.807493	4.459679	2.126694	4.9380580223031	15.4417	1.497778	1.25726	32.996987
ENSELUG00000023715	8.0130952136	19.73741	18.2595	13.1056	15.3331	10.881	9.2408820363	4.13906000394546	1.6769576767	17.7920000026257	22.829200116335
ENSELUG00000023716	105.566	68.5573	134.364	108.455	78.0784	51.8798	125.071	37.9558	126.678	129.855	114.785
ENSELUG00000023717	0.17602	0.499463	6.981585	0.950926	0.286677	0.262982	2.40999	0.101104	0.0478316	15.47071	2.463565
ENSELUG00000023718	1.49376	20.128124	2.716278	1.50836	3.81709	2.37281	0.08226545	0.0313271	0.0148078	1.79552	1.64444
ENSELUG00000023719	0.504017	1.42937	3.71874	19.6894	4.41039	0.444804	1.0941	0.0138338	0	0.595276	1.52646
ENSELUG00000023720	41.0272	25.2175	6.93748	6.14105	9.51411	6.16668	1.41184	1.95023	23.294	5.06068	9.35012
ENSELUG00000023721	2.02973	8.48500700122095	6.79875000022683	0.889434809524	4.146957	6.21859	4.978195309	15.0969328	0.0274525	3.2305630937199	39.111862
ENSELUG00000023722	36.4401	24.68298	17.65709	25.1457	0.2444423	19.31922	7.60428	1.261665	0.1632541	58.5012	3.025991
ENSELUG00000023723	10.8351	22.5752	36.499	9.7946	6.03858	40.3599	5.06835	4.38467	0.54972	54.1024	11.863
ENSELUG00000023726	0.967843	2.89603	1.19063	0	0.0658051	0.189821	0.059447	0	0	0.0444922	0.733376
ENSELUG00000023727	3.03787	8.82785	9.81986	5.55158	9.45091	4.21617	5.99206	3.46046	1.42711	11.9447	6.59852
ENSELUG00000023728	5.01893	8.09422	9.69635	7.38298	7.90572	4.88788	7.04847	3.09896	2.10398	81.0232	10.0121
ENSELUG00000023730	13.8012	14.2976	39.0782	17.0771	22.6871	22.011	28.889	22.4474	7.65955	38.102	20.8384
ENSELUG00000023731	19.7168	49.1013	51.9947	26.826	32.8271	17.3269	26.0419	20.2595	15.5683	62.4838	61.3204
ENSELUG00000023732	27.594663	46.68275	17.01726	0.783189	20.820265	45.24678	0.535271	27.82247	0.0160852	10.042657	17.777535
ENSELUG00000023733	9.56777400207909	14.2778482676	23.16194050955	25.298168	28.2652603445848	12.419543	2.054946	12.472783	2.65507102559	17.41638	25.94256977142
ENSELUG00000023734	4.95146	7.65352	7.94744	9.54746	8.28632	7.8081	10.0406	2.36281	1.13119	28.0063	14.3863
ENSELUG00000023735	27.736437	52.67322	37.320072	58.012017	44.468515	58.091628	47.38557	31.419008	9.16757	209.045246	87.144633
ENSELUG00000023736	2.164727	8.91814	1.829878	0.714272	0.196133	0.316665	0.604628	0.0917662	0	0.673038	12.0465
ENSELUG00000023737	13.405189	18.293615	7.799491	13.77785	8.898842	9.377071	6.861323	4.929231	8.240966	6.195926	7.359891
ENSELUG00000023738	2.12022	3.3923893	1.15104	6.018828	6.807236	5.883598	5.03756	0.3798572	0.2963639	2.12473	9.33637
ENSELUG00000023739	9.03342	27.18298	45.7411	18.0698	19.63016	23.89388	23.78872	5.616388	3.67661	124.5895	79.3867
ENSELUG00000023740	19.23539	37.45727	41.73464	50.5099	31.53148	47.33264	59.80919	13.70873	3.223521	60.71709	98.965
ENSELUG00000023743	0.1112976307	0	0	0.376163	1.002168	0.496137	0.333513	0	0	0.93161	1.12831
ENSELUG00000023744	9.09216	14.0688	31.6685	27.1912	22.3827	16.5142	30.5409	8.21876	1.37738	31.9105	29.9952
ENSELUG00000023745	1.33452	1.07101	0.511764	3.51161	0.607988	0.870978	0.972927	0.61777	0.104598	0	2.66372
ENSELUG00000023746	3.1239	2.78964	2.4576	0.92121	0.8814013064	0.924751	0	0.491183	0	3.82426	7.89589
ENSELUG00000023748	20.6538	3.79905	2.43907	14.9896	21.9502	57.2136	67.5629	20.0166	2.03897	0.774814	17.0702
ENSELUG00000023749	122.401	73.9143	0.231881	74.6374	511.187	8.83272	131.963	13.0925	0.845554	3.0143	4.78458
ENSELUG00000023750	0.370315	0.561629	0.108172	0.0682877	0.0471006	0.40911	0	0.0442838	0	0.92244	7.21881
ENSELUG00000023751	94.986462	86.96198	215.03879	144.46944	90.119915	96.89361	153.7529	37.663317	95.339991	103.267396	137.481
ENSELUG00000023752	0.361695	3.32653	48.9336	0	0.3259119	0.15463	0.2016259	0	0.193877	1.393481	4.65951
ENSELUG00000023753	3.324	17.8784	3.40956	6.48984	0	0	0	0	0	0.943125	3.51583
ENSELUG00000023754	2.29545	7.0435	1.09836	0.455187	0.200346	0	0.0907012	0	0	0	1.49275
ENSELUG00000023755	300.282	94.5877	98.86	39.4067	230.865	50.3829	34.4951	6.36127	213.218	103.896	73.7612
ENSELUG00000023756	24.3578	75.1969	78.4192	46.8337	58.6749	40.8927	53.445	27.0969	4.40319	33.5231	59.3629
ENSELUG00000023757	13.2591	153.898	5.57835	3.46645	16.8534	4.18659	4.70779	0.438598	0.559996	3.35821	3.33506
ENSELUG00000023758	8.653578	1.758315	0.312087	29.20777	10.85565	25.53352	74.90457	2.213408	0.42324	0.462162	1.336969
ENSELUG00000023759	1.06941	0.377089	0.248327	0.605339	0.754557	0.244095	1.33742	0.101188	0.143971	0	2.77491
ENSELUG00000023760	30.1602	58.6698	23.2695	74.1693	25.465	38.3879	34.1066	53.1191	12.3555	49.6497	58.7273
ENSELUG00000023761	0.595583	0.0538897	0.10311	1.24782	3.41696	0.991915	4.14858	0.0411715	0	0.236127	1.10157
ENSELUG00000023762	8.2423	3.86739	0.803576	1.43557	0.759184	16.8746	0.108669	0.809118	0	2.2695	6.83649
ENSELUG00000023764	0.526281	2.360305	1.376884	3.562989	0.257148	3.324736	0.557711	0.126141	0.1352536	14.8869	23.2839
ENSELUG00000023765	18.25997	14.203125	1.213973	19.31391	78.63179	2.244839	20.817	1.746174	0.9321719	4.884801	6.18584
ENSELUG00000023766	0.252246	0.482022	0.745122	7.13188	1.54263	6.74788	0.589617	0.611347	0	0.62392	10.8931
ENSELUG00000023767	11.9647	10.9965	14.3587	39.3784	18.5117	25.6106	57.0571	12.7712	1.09119	38.6279	23.3626
ENSELUG00000023768	1.6147612759	15.5667405	7.073081	0.0688086005	0.01457440798398	0.440486186909	0.0295378628761	0	0.0777951598719	2.71977000162823	9.3420206
ENSELUG00000023769	0.328417	1.1599574	1.588828	0.0523705	0.02023276	0.384699	0.0822227	0.0270649	0	0.2099569	1.882938
ENSELUG00000023770	13.790567	20.099595	13.915007	53.850241	648.10012	178.2817	12.08658	2.824829	0.78581	153.273283	45.98876
ENSELUG00000023771	7.92584	29.848833	16.25284	11.4349	24.8516	12.0012	7.62596	5.104088	2.25782	39.410533	20.311142
ENSELUG00000023772	38.89892	110.04916	2.994585	6.67554	78.6079	5.229985	18.77728	7.81935	0.326224	0.0413003	1.39937
ENSELUG00000023773	14.7554438	59.001	15.34935	12.8969100816564	6.1415961	15.128505142	12.1831882357	28.66300299	3.816912	9.200357	14.743162
ENSELUG00000023774	47.401	6.43931	35.1047	45.0907	25.4147	47.9932	33.9678	38.8503	11.04022	12.01883	28.1228
ENSELUG00000023775	7.19158	0.730293	10.8922	10.8672	0.504072	0	0.769904	0.325957	0.588702	0	0.234627
ENSELUG00000023776	4.58548	0.215099	0	0.247186	0.183234	1.2179	2.05251	6.70594	0	0	0.354202
ENSELUG00000023777	20.391	15.6861	28.1368	49.1045	30.4891	25.7805	51.5884	6.18647	0.80165	31.9373	36.494
ENSELUG00000023779	2346.744	808.859	3159.78	1915.348	1408.601	3823.5	1981.634	2205.315	2590.14	1299.527	3236.93
ENSELUG00000023780	23.8164	15.1411	59.9471	29.0717	78.3553	38.6415	10.4816	8.00096	4.6758	74.0939	87.1569
ENSELUG00000023781	2.691372	1.53572	3.221596	8.360407	3.282259	5.483006	12.72546	0.944444	0.0778315	47.674328	20.667826
ENSELUG00000023782	5.36714	8.889663	9.826098	12.6975000297872	5.92931000448902	16.1649	13.7713	3.99203	0.858602	33.7129	17.4532
ENSELUG00000023783	10.28202	5.889094	3.7918	18.93751	28.5299	2.62033	8.55294	0.851298	0.3097671	6.18925	8.64675
ENSELUG00000023784	1.231005	0.0944906	0.14243	25.9896	0.0372302	2.017769	1.0924781	0	0.14358	0.940742	0.444764
ENSELUG00000023785	4.11178	24.11680136529	16.02546	6.453340156635	6.0796500003097	5.603	8.52135	3.071870059789	0.35162889642	36.884205	12.79867
ENSELUG00000023786	0.814087	2.20397	0.349957	5.23415	2.86898	10.1275	6.83018	0.121139	0	0.436904	14.9394
ENSELUG00000023787	1.84326	0	0	0	0.489588	0	1.03784	1.6077	0	0	0
ENSELUG00000023788	2.6458202	39.2749	2.071714	0.208098	0.23699	0.1556753	0.045754	0	0	0.1459897	3.60389
ENSELUG00000023789	23.22001	32.12666	27.14904	64.4099979	26.67181	46.37823	30.98688	10.561968	7.9089892	11.610401	21.165639
ENSELUG00000023790	9.37543	12.30525	14.77001	22.18386	13.47108	13.85621	18.61866	8.89459	0.81148	4.247297	18.84644
ENSELUG00000023791	24.68576	29.98812	24.03385	42.03638	35.32782	34.88929	31.78503	9.025129	9.894682	61.047478	29.50651
ENSELUG00000023792	69.2419	30.36185	18.35853	29.67733	18.03309	25.93557	22.34363	10.9453	44.8666	55.0595	25.5027
ENSELUG00000023793	7.95819	15.0142	11.8073	13.234	12.759	13.7724	14.8134	14.3948	1.33074	50.4804	17.5927
ENSELUG00000023794	49.75739	48.876752	76.785986	131.964369	21.023623	88.8571	99.87156	127.894474	17.3143	88.0981	21.810599
ENSELUG00000023795	3.05218	6.55636	1.15564	2.30182	5.06409	0.833843	0.88421	0.640692	0.355742	2.58812	12.8411
ENSELUG00000023796	107.518	29.777	19.4342	139.2	120.588	223.037	496.544	397.889	22.594	112.588	52.917
ENSELUG00000023797	1.56641	0.521933	23.0743	2.09571	0.450101	0.488001	6.52606	0.141096	0	251.015	2.93744
ENSELUG00000023798	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000023799	10.97102	41.19285	13.698629	34.19403	22.14858	32.61371	6.736142	30.50654	0.301019	8.90353	13.723782
ENSELUG00000023800	8.58742	31.528043	16.419431	6.580917	7.032207	6.65877	4.541178	5.956246	0.575319	34.49211	42.063961
ENSELUG00000023801	0.675295	24.1743	2.14887	0.777433	0.073499	0.278124	0.223933	0.501375	0	0.223418	25.0295
ENSELUG00000023802	1.380558	1.302569	1.144302619	1.88296	1.4508213	3.86444000078895	1.95102200030433	0.525243	0.1839552403	3.7922	16.422817
ENSELUG00000023803	59.8546	69.8807	159.1659	46.2184	54.7291	48.9809	75.8128	37.2126	29.8086	66.3273	31.3304
ENSELUG00000023804	5.12059	106.968	13.2859	63.0044	7.52114	261.704	7.01232	34.3076	0.27379	7.93036	10.382
ENSELUG00000023805	13.675415	16.132488	9.663489	6.381912	11.564776	11.82214	9.395603	11.648127	1.09992	0.898189	7.270077
ENSELUG00000023806	0.0902217	0.312063	1.26486	8.2242	0.0384422	34.16476	0	0.0361513	0	0	0.86036
ENSELUG00000023807	4.062757	14.43469	3.860444	0.422938	0.0867534	0.1878789	0.230637	0	0	8.14808	13.26692
ENSELUG00000023808	6.69449	10.0078	6.96435	7.29369	3.79653	2.95766	7.45078	1.26422	0	2.03907	9.09691
ENSELUG00000023809	38.1526	33.3367	1.85789	31.9424	155.975	3.75148	32.4474	2.59881	1.71369	0.219113	1.69423
ENSELUG00000023810	13.6052	11.8371	9.79002	25.253	25.442	27.4932	15.0833	7.53666	2.73598	38.0391	10.4348
ENSELUG00000023811	0	0	0	0	0	0	0.243227	0	0	0	1.03373
ENSELUG00000023812	0	0	0	0.361353	0	0	0	0	0	0	0
ENSELUG00000023813	31.3005	36.3518	23.1251	26.7867	26.6261	20.6927	22.3726	14.4727	18.2656	53.5591	49.2526
ENSELUG00000023814	2.19587	0.237797	21.9496	3.46558	0.597471	1.73609	8.82413	0.316212	0.0249179	84.4577	3.7078
ENSELUG00000023815	66.27247	38.86235	32.58361	72.85348	48.11067	49.39858	46.37066	21.82335	29.12853	76.7563	87.67738
ENSELUG00000023816	6.58208	11.3006	3.777	6.96609	10.7427	6.74033	6.41554	6.3074	0.902921	5.23768	7.15655
ENSELUG00000023817	11.9121	19.3248	48.6343	37.9873	11.7736	40.9723	21.1389	4.92863	2.71401	8.6626	19.107
ENSELUG00000023818	113.0728	486.08	52.9694	3.17421	1.08448	9.312259	2.70644	1.51269	0.023347	3.61967	23.94075
ENSELUG00000023819	33.283	53.3767	97.6301	20.9617	55.6095	65.1202	119.458	5.34194	10.8193	23.3908	213.382
ENSELUG00000023821	3.02953	10.18	4.33226	2.91387	6.98204	3.37458	3.45271	1.10621	0.16827	18.2175	35.1769
ENSELUG00000023822	0.433415	0.0511275	0.13492	1.92072	0.0440678	1.43474	0	0.124307	0	0.0899013	1.31686
ENSELUG00000023823	10.883679	13.774137	12.956944	36.260118	12.140177	13.848969	14.478053	5.966028	1.47348272002139	9.744791	19.220582
ENSELUG00000023824	8.54201	24.761	2.10673	10.148	3.96888	29.1007	17.9017	3.68815	0.456686	3.23571	9.22308
ENSELUG00000023825	6.471375	2.147252	10.5499425	53.779865	2.729082	15.546753	33.089214	12.972676	1.7169899	99.3793	17.012144
ENSELUG00000023826	0.847222	0.635797	3.40437	2.109	0.406705	0.439839	3.00262	0.15306	0	4.20548	2.34092
ENSELUG00000023827	0	0.199639	5.13788	6.90112	0.103323	0.746486	0.14036	0.0323921	0	4.27527	4.55613
ENSELUG00000023828	171.363	241.333	3685.16	431.153	290.135	401.097	696.367	14.6402	1.53817	63.9997	145.578
ENSELUG00000023829	4.79189	13.574599	13.89615	11.53376	8.044759	6.36677	11.00135	4.800412	0.709257	72.133048	16.96048
ENSELUG00000023830	22.2596	41.8385	63.6236	48.3174	37.3733	30.5935	67.6472	10.08393	14.54201	35.31841	40.5868
ENSELUG00000023831	9.49689	12.0714	18.3195	18.7836	12.686	11.9081	18.0699	8.77272	2.6859	39.3406	23.4489
ENSELUG00000023832	17.1911	2.79606	4.69474	0.503637	0.247779	0.339146	0.408169	0.597245	0.0241935	1.29404	0.90569
ENSELUG00000023833	8.6989	11.579	16.4736	20.4914	3.71758	25.5995	14.9302	1.2834	0.560732	26.4408	15.744808
ENSELUG00000023834	25.396916	113.43342	27.174246	11.636375	12.688231	7.458325	3.359055	0.7258308	4.343018	1.560048	33.0147560009794
ENSELUG00000023835	0.196665	2.98258	0.176918	1.52939	2.70500000532967	20.9205	0.638388	1.58782	0	0.819404	2.739512
ENSELUG00000023836	3.5303	1.13821	4.50652	9.17593	1.19213	0.836031	1.71494	0.0659524	4.63329	0.356814	2.35221
ENSELUG00000023837	0	2.03281	0	3.335	0.854567	5.61282	1.20432	1.592	0	0	0
ENSELUG00000023838	1.332663	0	0.381317	2.0374	0.0846253	14.54562	0.254163	0.1819535	0	5.125409	0.638633
ENSELUG00000023839	21.40875	20.13188	56.6717	29.9956	16.91275	26.1662	21.88507	6.1498	2.841676	25.3841	23.33746
ENSELUG00000023840	18.0937	15.742835	0.725975	26.3546	31.578449	108.77811	71.074648	14.139638	3.37815	2.25165	40.4678
ENSELUG00000023841	14.5386	26.1264	22.3866	29.0357	25.2468	36.1473	33.8505	13.8235	11.5816	102.315	65.1936
ENSELUG00000023842	1.00957	0.65567	0.19235	2.45039	5.81844	1.72745	4.78374	0.067283	0	0.25825	7.13346
ENSELUG00000023843	4.24562	11.7692	5.59936	1.0525	0.66196	2.2326	1.69936	0.138342	0.0490879	24.3367	2.67384
ENSELUG00000023844	189.65845	492.0842	122.0554	314.5686	211.09546	330.096	187.72963	83.49514	49.389267	179.25565	179.9535
ENSELUG00000023845	0	0.651706	0.613616	0	0	0	0	0	0	0.16477	0
ENSELUG00000023846	4.85294	9.23756	1.85368	0.341972	1.44877	35.2317	0.22679	3.74773	0.111557	5.50609	0.362783
ENSELUG00000023847	47.5917	330.701	11.1736	2.83743	0.573249	50.961	0.284179	275.964	0.139141	0.426154	82.0189
ENSELUG00000023850	1.00044	0.677496	1.63877	0.248903	0.64673	1.17773	0.191415	0.25799	0.0449934	0.0455475	1.0614
ENSELUG00000023851	0.0810326	0.3310944	0.2524876	0.147231	0.4116052	0	0.0732126	0	0	1.20856	35.5947
ENSELUG00000023853	2.40616	17.41	1.60158	0	0	0	0	0	0	0.143049	1.57102
ENSELUG00000023854	0.188359	1.41943	0.292374	0.828913	0.381336	0.665278	4.70147	0.0716518	0.305504	7.53119	21.8254
ENSELUG00000023855	1.1293	1.55455	0.38612	0.863114	1.45597	55.0791	2.15398	0.462332	0	0.944119	7.17145
ENSELUG00000023856	2.26149	20.816	5.42504	2.80472	0.491706	3.33056	0.664183	0.0603254	0	0.238203	1.38482
ENSELUG00000023857	1.867803	2.53021	0.693414	2.3191	1.782793	0.603339	0.702472	0.709964	0.0363379	6.22516	198.7887
ENSELUG00000023858	2.02311	4.71937	1.92045	1.48692	1.35294	2.16536	2.14099	0.578639	0.562781	28.1235	40.2953
ENSELUG00000023859	9.90326	10.74241	21.630581	60.10194	36.93865	40.193048	18.35503	10.00835	1.095574	44.91699	48.08066
ENSELUG00000023860	1.01945	14.5032	0.868386	0.418195	0.20565	1.35064	0.28323	0.482681	0	0	9.74411
ENSELUG00000023861	4.04679	12.3846	6.78077	7.89299	4.99378	1.9654	5.27681	1.3842	0	0.674624	10.9585
ENSELUG00000023862	0	12.7271	1.06571	0.0452186	0	0	0	0	0	0	0
ENSELUG00000023863	1.08839	1.67215	1.9534	2.37778	1.16089	2.10778	1.40306	0.418386	0.16481	1.57425	2.08254
ENSELUG00000023864	0.504992	0	0	0.371025	0.682316	8.91755	0.186639	0	0	0	0.128203
ENSELUG00000023865	76.7276	30.6146	50.5796	41.4419	38.6774	62.1497	50.8902	35.4675	40.8159	60.2991	46.4772
ENSELUG00000023866	1.762446	3.785804	5.4851	0.101905	0.544424	0.0805244	0.0673654	0.0116989	0	3.13002	8.27918
ENSELUG00000023867	8.32195	19.28455	10.57337	9.849876	12.6633	8.26329	18.62597	4.28082	1.431132	7.23602	17.354134
ENSELUG00000023868	52.8277	74.7902	56.3941	51.8404	47.574	51.8014	73.1728	17.1365	38.5031	72.347	55.3629
ENSELUG00000023869	1.99397	3.15058	5.00209	21.9586	2.40958	46.5843	3.07845	1.33537	0.28212	0.322734	4.84753
ENSELUG00000023870	16.7097	23.1864	6.97533	23.831421	12.2015	19.163	15.3903	4.95292	2.14287	19.721	47.739733
ENSELUG00000023871	17.274785	17.7281258405	19.936583	32.42728	23.742229	21.434511	29.175602	32.96486	3.98055	7.694247	16.755742
ENSELUG00000023872	8.07847	10.9944	14.7017	14.6065	9.54779	10.2406	13.3553	2.65502	0.96553	3.82271	13.5202
ENSELUG00000023873	18.7511	29.6987	29.6612	29.7832	20.1886	27.7075	29.5408	6.52465	2.5303	15.2587	8.11019
ENSELUG00000023874	64.7604	40.548	58.0494	54.3986	64.0847	54.2197	44.0255	26.6471	55.6712	85.1614	77.0643
ENSELUG00000023875	4.51789	11.2447	24.6122	11.2992	6.97558	11.3577	10.78	5.89287	0.61558	22.6918	17.4116
ENSELUG00000023876	16.24455	19.61252	22.55663	13.31878	11.88176	19.23533	15.18179	9.8862	7.07098	89.5875	26.97089
ENSELUG00000023877	0.941232	0.296111	0	0.463615	0.127628	0.461589	0.520972	0	0	0	0.238275
ENSELUG00000023878	3.648876	3.075025	1.013399	0.968516	0.0860969	62.91216	0.943556	0.174373	0.3114233	1.759962	0.439268
ENSELUG00000023879	17.77723	9.9022	0.2729126	13.28688	53.9381	1.30774	18.28372	1.372263	0.937521	2.96544	1.914192
ENSELUG00000023880	0	0.47143	0.516999	0	0	0	0	0	0	0	0.396794
ENSELUG00000023881	12.95385	148.1794	8.79841	6.09885	4.44829	2.45948	3.269246	2.229943	0.903727	18.47368	7.41489
ENSELUG00000023882	0.32925	2.87969	0.91972	0.0948572	0.0695275	0.380197	0.1223594	0	0	0.235121	2.91459
ENSELUG00000023883	0.95277	11.4934	26.4408	0.0455688	0.0771464	0.0480509	0	0.0104674	0	0	0.020605
ENSELUG00000023884	0.068383	1.58256	1.57742	2.20484	3.48424	0.0603562	0.0378159	0	0.930076	0	1.65921
ENSELUG00000023885	0.190603	0.0741074	0.317989	0.3438	0.708051	0.450622	0.300156	0.67598	0	0.104404	0.305237
ENSELUG00000023886	6.37946	12.8887	13.9636	11.6755	12.1646	6.12981	19.2796	19.4881	1.30905	58.3475	18.6058
ENSELUG00000023887	70.3307	162.225	151.263	140.19	88.9742	118.453	186.616	33.2715	21.1594	215.921	206.706
