Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.lung	TPM.muscle	TPM.testis
ENSCAFG00000038355	0.25	0	0	0	0.26	0	0
ENSCAFG00000038356	25.8	0	0.26	0	0	0	0.07
ENSCAFG00000038357	0	0	0.35	0	0	0	0
ENSCAFG00000038358	0	0	0.32	0	0	0	0
ENSCAFG00000038359	0	0.06	0.06	0	0	0	30.44
ENSCAFG00000038360	0	0	0	0	0	0	0
ENSCAFG00000038361	0.14	0	0.04	0	0.29	0	2.42
ENSCAFG00000038362	0	0	0	0	0	0	0
ENSCAFG00000038363	0	0	0	0	0	0	3.72
ENSCAFG00000038364	0	0	0	0	0	0	0
ENSCAFG00000038365	0	0	0	0	0	0	0
ENSCAFG00000038366	0	0	0	0	0	0	1.58
ENSCAFG00000038367	0	0	0	0	0	0	0
ENSCAFG00000038368	0	0	0	0	0	0	1.31
ENSCAFG00000038369	0	0	0.74	0	0	0	0
ENSCAFG00000038370	0.31	0	0.06	0.15	0.22	0	0
ENSCAFG00000038371	0.36	0	0.1	0	0.05	0	2.96
ENSCAFG00000038372	0	15.05	0	0	0	0	0
ENSCAFG00000038373	0	0	0	0	0	0	0
ENSCAFG00000038374	4.12	0.49	1.03	0.65	0.92	0.17	3.15
ENSCAFG00000038375	0.22	0	0	0	0	0	2.44
ENSCAFG00000038376	0	0	0	0	0	0	2.49
ENSCAFG00000038377	1.06	0.72	1.5	1.26	0.92	0.38	0.31
ENSCAFG00000038378	0	0	0	0	0	0	1.73
ENSCAFG00000038379	0	0	0	0	0	0	0.5
ENSCAFG00000038380	0	0.07	0	0.09	0.26	0.08	0.72
ENSCAFG00000038381	0	0	0	0	0	0	1.63
ENSCAFG00000038382	0.14	0	0.18	0	0.76	0	0.52
ENSCAFG00000038383	0	0	0	0	0	0	1.28
ENSCAFG00000038384	0	0	0	0	0	0	0
ENSCAFG00000038385	0	0	0	0	0	0	4.85
ENSCAFG00000038386	0	0	0	0	0	0	0
ENSCAFG00000038388	0.15	0	0	0	0	0	0.6
ENSCAFG00000038389	0	0	0	0	0	0	0.58
ENSCAFG00000038390	0	0	0.06	0	0	0	0.46
ENSCAFG00000038391	0.72	0.97	1.12	0.78	0.76	0.54	3.64
ENSCAFG00000038392	0.13	0	0.07	0	0	0	0.52
ENSCAFG00000038393	0	0	0	0	0	0	7.85
ENSCAFG00000038394	0	0	0	0	0	0	36.89
ENSCAFG00000038395	0.14	0.23	0	0	0.15	0	0.46
ENSCAFG00000038396	0	0	0	0	0	0.31	4.73
ENSCAFG00000038397	0.07	0.06	0.04	0.15	0.86	0.04	1.72
ENSCAFG00000038398	0	0	0.09	0	0	0	52.84
ENSCAFG00000038399	0	0	0	0	0	0	0
ENSCAFG00000038400	0	0	0	0	0	0	0
ENSCAFG00000038401	0	0	0	0	0.07	0.04	0
ENSCAFG00000038402	1.92	0.53	1.8	0.09	4.65	0.8	0.63
ENSCAFG00000038403	0.11	0	0	0	0.12	0	7.38
ENSCAFG00000038404	0	0	0	0	0	0	2.97
ENSCAFG00000038405	0.89	0	0	0.33	0.47	0	0
ENSCAFG00000038406	0	0	0	0	0.97	0	0
ENSCAFG00000038408	7.7	26.58	24.05	17.7	53.9	10.64	6.19
ENSCAFG00000038409	0	0	0	0	0	0	3.65
ENSCAFG00000038410	0	0	0	0	0	0	0
ENSCAFG00000038411	0	0	0	0.11	0	0	0.72
ENSCAFG00000038412	0	0	0	0	5.41	0	0
ENSCAFG00000038413	0	0	0	0	0	0	6.14
ENSCAFG00000038414	0	0	0.59	0	0	0	0.34
ENSCAFG00000038415	0.68	0	0.37	0	1.38	0	0
ENSCAFG00000038416	0	0	0	0	0	0	7.68
ENSCAFG00000038417	1.43	0	0.22	0.3	0.21	0.04	0.16
ENSCAFG00000038418	0	0	0	0	0	0	0
ENSCAFG00000038419	0	0	0	0	0	0	0
ENSCAFG00000038420	0	0	0	0	0	0	0.96
ENSCAFG00000038421	0	0	0	0	0	0	0.92
ENSCAFG00000038422	0	0	0	0	0	0	1.06
ENSCAFG00000038423	0	0	0	0	0	0	0
ENSCAFG00000038424	0	0	3.55	0	0	0	0
ENSCAFG00000038425	0	0	0.22	0	0	0	0.31
ENSCAFG00000038426	0	0	0	0	0	0.26	0
ENSCAFG00000038427	0	0	0	0	0	0	1.01
ENSCAFG00000038428	0	0	0	0	0	0	0.66
ENSCAFG00000038429	0	0	0	0	0	0	1.19
ENSCAFG00000038430	1.02	0	0	0	0	0	0
ENSCAFG00000038431	1.07	0	0	0	0	0	0
ENSCAFG00000038432	0	0	0	0	0	0	0
ENSCAFG00000038433	0	0	0	0	0	0	0
ENSCAFG00000038434	0	0	0	0	0	0	0
ENSCAFG00000038435	0	0	0	0	0	0	10.38
ENSCAFG00000038436	0.4	0.09	0.35	0.23	0.59	0.01	0.1
ENSCAFG00000038437	0.18	0.22	0	0	0.06	0.43	0
ENSCAFG00000038438	0	0	0	0	0.85	0	0.62
ENSCAFG00000038439	5.69	1.75	1.17	0.67	0.93	1.01	1.23
ENSCAFG00000038440	0	0	0.07	0	0	0	1.37
ENSCAFG00000038441	0.26	0	0.29	0	0	0	0.41
ENSCAFG00000038442	0.18	0.09	0.1	0	0.19	0.11	0.29
ENSCAFG00000038443	0	0	0	0	0	0	2.62
ENSCAFG00000038444	0	0	0.16	0	0	0.49	0
ENSCAFG00000038445	0	0	0.11	0	0	0	0.46
ENSCAFG00000038446	0	0	0	0	0	0	6.41
ENSCAFG00000038447	0	0	0	0	0	0	1.36
ENSCAFG00000038448	0	0	0	0	0	0	0
ENSCAFG00000038449	0.32	0	0	0.12	0.51	0.2	0
ENSCAFG00000038450	0	0	0	0	0	0	1.41
ENSCAFG00000038451	0	0	0.09	0.11	0.34	0	0.26
ENSCAFG00000038452	0	0	0	0	0	0	0
ENSCAFG00000038453	0	0	0	0	0	0	0
ENSCAFG00000038454	0	0	0	7.43	0	0.13	1.91
ENSCAFG00000038455	0	0	0	0	0	0	2.94
ENSCAFG00000038456	0.23	0.06	0.19	0.24	0.48	0.34	0.93
ENSCAFG00000038457	0.22	0.09	0	0	0.36	0.07	0.09
ENSCAFG00000038458	0.17	0.14	0.05	0.06	0.73	0.11	0.64
ENSCAFG00000038459	0	0.37	0	0	0	0	0
ENSCAFG00000038460	0	0	0	0	0	0	1.17
ENSCAFG00000038461	0	0	0	0	0	0	11.13
ENSCAFG00000038462	0.06	0.04	0	0	0.14	0	3.17
ENSCAFG00000038463	0	0	0	0	0	0	3.67
ENSCAFG00000038464	0	0	0	0	0	0	0
ENSCAFG00000038465	2.05	0	0	0	0	0	0
ENSCAFG00000038466	0	0	0	0	0	3.03	0
ENSCAFG00000038467	0	0	0	0	0.67	0.37	0
ENSCAFG00000038468	0	0	0	0	0.31	0.09	1.19
ENSCAFG00000038469	0	0	0	0	0	0	0
ENSCAFG00000038470	0	0	0	0	0	0	6.33
ENSCAFG00000038471	0	0	0	0	0	0	0
ENSCAFG00000038472	0	0	0	0	0	0	1.32
ENSCAFG00000038473	0	0	0	0	0	0	2.51
ENSCAFG00000038474	0.18	0.05	0	0	0	0.06	0.37
ENSCAFG00000038475	0.31	0	0.35	0.22	0.32	0	0.74
ENSCAFG00000038476	0.66	0	0	0	0	0	0
ENSCAFG00000038477	0.93	0	0	0	0.49	0	0.19
ENSCAFG00000038478	0	0	0	0	0	0	1.16
ENSCAFG00000038479	0	0	0	0	0	0	17.91
ENSCAFG00000038480	0	0	0	2.03	0	0	0
ENSCAFG00000038481	0	0	0	0	0	0	0
ENSCAFG00000038482	0	0	0	0	0	0	1.51
ENSCAFG00000038483	0	0	0	0	0	0	3.1
ENSCAFG00000038484	0	0	0	0	0	0	0
ENSCAFG00000038485	0.2	0.01	0.52	0.13	0.93	0.08	1.98
ENSCAFG00000038486	0	0.09	0	0	0	0	30.96
ENSCAFG00000038487	0	0	0	0	0	0	7.78
ENSCAFG00000038488	0	0	0	0	0	0.22	0
ENSCAFG00000038489	0.34	0.09	0	0.12	0.53	0.1	0.41
ENSCAFG00000038490	0.11	0	0.06	0	0	0	0.35
ENSCAFG00000038491	0	0	0	0	0	0	0
ENSCAFG00000038492	0	0	0	0	0	0	1.62
ENSCAFG00000038493	0	0	0	0	0	0	0
ENSCAFG00000038494	0	0	0	0	0	0	0
ENSCAFG00000038495	0.33	0	0	0	0	0	0
ENSCAFG00000038496	0	0	0	0	0	0	6.13
ENSCAFG00000038497	0	0	0	0	0	0	0.83
ENSCAFG00000038498	0.38	0.32	0.13	0.38	0.35	0.28	5.47
ENSCAFG00000038499	0	0	0	0	0.09	0	1.82
ENSCAFG00000038500	0	0	0	0	0	0	1.64
ENSCAFG00000038501	0	0	0	0	0	0	1.02
ENSCAFG00000038502	0	0	0	0	0	0	0
ENSCAFG00000038503	0	0	0	0	0	0	0.99
ENSCAFG00000038504	0	0	0	0	0	0	0
ENSCAFG00000038505	0	0	0.06	0	0	0	0.45
ENSCAFG00000038506	0	0	0	0	0	0	0
ENSCAFG00000038507	0	0	0	0	0	0	0.94
ENSCAFG00000038508	0	0	0	0	0	0	49.99
ENSCAFG00000038509	0	0	0	0	1.17	0	0
ENSCAFG00000038510	0.28	0	0.02	0.99	0.04	0.02	0
ENSCAFG00000038511	0	0	0.14	0	0	0.15	0.2
ENSCAFG00000038512	0	0	0	0	0	0	0
ENSCAFG00000038513	0	0	0	0	0	0	2.25
ENSCAFG00000038514	0	0	0	0	2.92	0	0
ENSCAFG00000038515	0	0	0.25	0	0.23	0	0
ENSCAFG00000038516	0	0	0	0.12	0	0.1	0.4
ENSCAFG00000038517	0	0	0	0	0	0	1.32
ENSCAFG00000038518	0	0	0	0	0	0	0
ENSCAFG00000038519	0	0	0	0	0	0	0
ENSCAFG00000038520	0	0	0	0	0	0	0.2
ENSCAFG00000038521	0	0	0	0	0	0	3.57
ENSCAFG00000038522	0	0	0	0	0	0	1.56
ENSCAFG00000038523	0	0	0	0	0	0	0
ENSCAFG00000038524	0	0	0	0.22	0	0	0
ENSCAFG00000038525	2.28	0.91	4.11	0.52	1.18	1.25	1.48
ENSCAFG00000038526	0.57	0.1	0	0	0	0	0
ENSCAFG00000038527	0.19	0	0	0	0	0	2.67
ENSCAFG00000038528	0	0	0	0	0	0	0
ENSCAFG00000038530	0.54	0	0	0	0	0	0
ENSCAFG00000038531	0.5	0.18	0.2	0.12	0.66	0.4	0.41
ENSCAFG00000038532	0.16	0.09	0	0	0	0	1.98
ENSCAFG00000038533	0	0	0	0	0	0	5.11
ENSCAFG00000038534	0	0	0.56	0.78	0	0.07	0
ENSCAFG00000038535	0	0	0	0	0	0.65	0
ENSCAFG00000038536	0	0	0	0	0	0	2.77
ENSCAFG00000038537	0	0	0	0	0	0	0.41
ENSCAFG00000038538	0	0	0	0	0	0	7.92
ENSCAFG00000038539	0.13	0	0	0	0.24	0	0.65
ENSCAFG00000038540	0	0	0	0	0	0	4.17
ENSCAFG00000038541	0.05	0	0	0	0.05	0	2.5
ENSCAFG00000038542	1.39	0.18	0	0.06	0.78	0.25	4.19
ENSCAFG00000038543	0	0	0	0	0	0.21	0.28
ENSCAFG00000038544	0	0	0	0	0	0	1.52
ENSCAFG00000038545	3.58	3.45	6.49	4.57	12.6	0.67	2.71
ENSCAFG00000038546	0	0	0	0	0	0	0
ENSCAFG00000038547	0	0	0	0	0	0	0
ENSCAFG00000038548	1.53	0	0	0	0	0	0.69
ENSCAFG00000038549	0	0	0	0	0	0	0
ENSCAFG00000038550	0	0	0	0	0	0	0
ENSCAFG00000038551	0	0	0	0	0	0	1.15
ENSCAFG00000038552	0.35	0	0.04	0.15	0.07	0.04	0.29
ENSCAFG00000038553	1.09	0	0	0	0	0	0.85
ENSCAFG00000038554	0	0	0	0	0	0	0
ENSCAFG00000038556	0	0	0	0	0	0	3
ENSCAFG00000038557	0	0	0	0	0	0	4.7
ENSCAFG00000038558	2.6	0.28	0.44	1.32	5.49	1.09	2.89
ENSCAFG00000038559	1.7	0	0	0	0	0	0
ENSCAFG00000038560	0.19	0.1	0	0	0	0	0
ENSCAFG00000038561	0	0	0.26	0	0.49	0	0
ENSCAFG00000038562	0	0	0	0	0	0	0
ENSCAFG00000038563	0.09	0	0	0	0	0	2.22
ENSCAFG00000038564	0	0	0	0	0	0	0
ENSCAFG00000038565	0	0	0	0	0	0	0
ENSCAFG00000038566	0.04	0	0	0	0	0	5.53
ENSCAFG00000038567	0	0	0	0	0	0.23	0
ENSCAFG00000038568	0	0	0	0	0	0	3.12
ENSCAFG00000038569	0	0.22	0	0	0	0.6	0
ENSCAFG00000038570	0	0	0	0	0	0	5.39
ENSCAFG00000038571	0	0	0	0.26	0.19	0	0.3
ENSCAFG00000038572	0	0	0	0	0	0	1.51
ENSCAFG00000038573	0	0	0	0	0	0	4.27
ENSCAFG00000038574	0	0	0	0	0	0	0
ENSCAFG00000038575	0	0	0	0	0	0	6.99
ENSCAFG00000038576	0	0	0	0	0	0	0.53
ENSCAFG00000038577	0.26	0.09	0	0	0.09	0	15.32
ENSCAFG00000038578	0	0	0	0.26	0	0	0
ENSCAFG00000038579	0	0	0	0	0	0	32.42
ENSCAFG00000038580	0	0	0	0	0	0	4.28
ENSCAFG00000038581	0.23	0	0	0	0.25	0	0.57
ENSCAFG00000038582	0	0	7.11	0	0	0	0
ENSCAFG00000038583	0	0	0	0	0	0	0
ENSCAFG00000038584	0	0	0	0	0	0	2.06
ENSCAFG00000038585	0	0	0	0	0	0	0.35
ENSCAFG00000038586	0.85	0	0	0	0	0	0
ENSCAFG00000038587	0.16	0	0	0	0	0	1.58
ENSCAFG00000038589	1.12	0	0.15	0.06	0.98	0.12	2.26
ENSCAFG00000038590	0	0	0	0	0	0	0
ENSCAFG00000038591	0	0	0.23	0	0	0	0
ENSCAFG00000038593	0	0	0	0	0	0	0
ENSCAFG00000038594	0	0.05	0	0	0.1	0.12	3.13
ENSCAFG00000038595	2.05	2.28	0.75	0.43	1.02	5.28	4.75
ENSCAFG00000038596	0	0	0	0	0	0	1.94
ENSCAFG00000038597	0	0	0	0	0	0	0
ENSCAFG00000038598	0	0	0	0	0	0	0
ENSCAFG00000038599	0.08	0.04	0	0.12	0	0.05	0.61
ENSCAFG00000038600	0	0	0	0	0	0	0
ENSCAFG00000038601	0	0	0	0	0	0	0
ENSCAFG00000038603	0	0	0	0	0	0	0.36
ENSCAFG00000038604	0	0	0	0	0	0	0
ENSCAFG00000038605	0	0	0	0	0.39	0	2.52
ENSCAFG00000038606	1.43	0	0	0	0	0	0
ENSCAFG00000038607	0	0	0.15	0	0	0	0.43
ENSCAFG00000038608	0	0	0	0	0	0	0
ENSCAFG00000038609	0	0	0	0	0	0	2.44
ENSCAFG00000038610	0.13	0.07	0.08	0.19	0.15	0	0
ENSCAFG00000038611	0	0	0	0	0	0	0
ENSCAFG00000038612	0.06	0	0	0	0	0.02	4.3
ENSCAFG00000038613	0	0	0.26	0	0	0	0.33
ENSCAFG00000038614	0.15	0.08	0.7	0	0.16	0	0.25
ENSCAFG00000038615	0.43	0.14	0	0.53	0.2	0	4.1
ENSCAFG00000038616	0	0	0	0	0	0	2.05
ENSCAFG00000038617	0	0	0	0	0	0.15	1
ENSCAFG00000038618	0	0	0	0	0	0	5.65
ENSCAFG00000038619	0	0	0	0	0	0	0
ENSCAFG00000038620	0	0	0	0	0	0	1.85
ENSCAFG00000038621	0	0	0	0	0	0	0
ENSCAFG00000038622	0	0	0	0	0	0	0
ENSCAFG00000038623	0	0.05	0	0	0	0	23.82
ENSCAFG00000038624	0	0	0	0	0	0	2.46
ENSCAFG00000038625	0	0	0	0	0	0	26.17
ENSCAFG00000038626	1.11	0.39	0	0	0.78	0	14.1
ENSCAFG00000038627	5.63	0	0	0	0.16	0	24.11
ENSCAFG00000038628	0.3	0	0.35	0	1.28	0	0
ENSCAFG00000038629	0.08	0.13	0.19	0.17	0.52	0	0.27
ENSCAFG00000038630	0	0.18	0.64	0.24	1.33	0.04	0.04
ENSCAFG00000038631	0	0	0	0	0	0	4.72
ENSCAFG00000038632	0	0	0	0	0	0	0.16
ENSCAFG00000038633	0	0	0	0	0	0	0
ENSCAFG00000038634	0	0	0	0	0	0	0.39
ENSCAFG00000038635	0	0	0	0	0	0	0
ENSCAFG00000038636	0	0	0	0	0	0	0.65
ENSCAFG00000038637	0.8	0	0	0	0	0	0.32
ENSCAFG00000038638	0	0	0	0	0	0.15	0
ENSCAFG00000038639	0	0	0	0	0	0	5.64
ENSCAFG00000038640	0	0	0.82	0	0	0	0.61
ENSCAFG00000038641	0	0	0.11	0	0	0	1.26
ENSCAFG00000038642	0	0.05	0	0.06	0.09	0.25	0
ENSCAFG00000038643	0	0	0.53	0	0	0	0
ENSCAFG00000038644	0	0	0	0	0	0	0
ENSCAFG00000038645	0	0	0	0	0	0	0
ENSCAFG00000038646	0.19	0.2	0	0	0	0	30.8
ENSCAFG00000038647	0	0	0	0	0	0	0
ENSCAFG00000038648	0	0	0	0	0	0	0
ENSCAFG00000038649	0	0.09	0	0	0	0	14.99
ENSCAFG00000038650	0	0	0	0	0	0	2.86
ENSCAFG00000038651	0.27	0	0.15	0	0	0	0.56
ENSCAFG00000038652	0	0	0	0	0	0	2.84
ENSCAFG00000038653	0.68	0	0	0	0	0	0
ENSCAFG00000038654	0	0	0	0	0	0	0
ENSCAFG00000038655	0	0	0	0	0	0	1.78
ENSCAFG00000038656	0	0	0	0	0	0	2.33
ENSCAFG00000038657	0	0	0	0	0	0	1.94
ENSCAFG00000038658	0.19	0	0.07	0.05	0	0	0
ENSCAFG00000038659	16.28	0	0	0	0	0	0
ENSCAFG00000038660	0	0	0	0	0	0	6.79
ENSCAFG00000038661	0	0	0	0	0	0	4.45
ENSCAFG00000038662	0	0	0	0	0	0	0
ENSCAFG00000038663	0.1	0.05	6.08	18.02	0	0	3.75
ENSCAFG00000038664	0.07	0.08	0.04	0.21	0	0.07	0
ENSCAFG00000038665	0	0	0	0	0	0	2.15
ENSCAFG00000038666	0	0	0	0	0	0	0.83
ENSCAFG00000038667	0	0	0	0	0	0	3.02
ENSCAFG00000038668	0	0	0	0	0	0	0
ENSCAFG00000038669	0	0	0	0	0	0	3.93
ENSCAFG00000038670	3.99	0.12	0.08	0.08	0.61	0.01	0.1
ENSCAFG00000038671	0	0	0	0	1.58	0	0
ENSCAFG00000038672	0	0	0.31	0	0.29	0.16	0
ENSCAFG00000038673	0	0	0	0	0	0	1.44
ENSCAFG00000038674	0	0	0	0	0	0	0
ENSCAFG00000038675	1.57	0	0	0	0	0	0
ENSCAFG00000038676	0	0	0	0	0	0	3.9
ENSCAFG00000038677	0	0	0	0	0	0	0
ENSCAFG00000038678	0	0	0	0	0	0	0
ENSCAFG00000038679	0.13	0.07	0	0	0	0	25.12
ENSCAFG00000038680	0	0.08	0	0	0	0.09	0
ENSCAFG00000038681	0	0	0	0	0	0	5.35
ENSCAFG00000038682	0	0	0	0.22	0	0	0
ENSCAFG00000038683	0.74	0.66	2.4	2.34	5.24	0.3	0.2
ENSCAFG00000038684	0	0	0.27	0	0	0	0
ENSCAFG00000038685	0	0.54	0.06	0	0	2.57	7.46
ENSCAFG00000038686	0	0	0	0	0	0	2.86
ENSCAFG00000038687	0	0	0.58	0	0.54	0	0
ENSCAFG00000038688	5.16	0	1.37	0	0	0	0
ENSCAFG00000038689	1.64	0.98	0	0	0.84	0.02	0.03
ENSCAFG00000038690	0	0	0	0	0	0	0
ENSCAFG00000038691	0.57	0	0	0	0	0	0.23
ENSCAFG00000038692	4.76	2.85	10.36	7.38	24.05	8.02	10.19
ENSCAFG00000038693	0	0	0	0	0	0	0
ENSCAFG00000038694	17.28	5.34	0.15	0.61	5.76	0.3	9.71
ENSCAFG00000038695	0.3	0	0	0	0	0	0.24
ENSCAFG00000038696	0	0	0	0	0	0	0
ENSCAFG00000038697	0	0	0	0	0	0	2.63
ENSCAFG00000038698	4.83	0	0	0	0	0	0
ENSCAFG00000038699	0.06	0.03	0.02	0.02	0.22	0.05	0.96
ENSCAFG00000038700	0	0	0	0	0	0	2
ENSCAFG00000038701	0	0	0	0	0.58	0	0.86
ENSCAFG00000038702	0	0	0	0	0	0	0
ENSCAFG00000038703	0	0	0	0	0	0	2.95
ENSCAFG00000038704	0	0	0.28	0.09	0	0	0
ENSCAFG00000038705	0	0	0	0	0	0	0.93
ENSCAFG00000038706	0	0	0	0	0	0	0.64
ENSCAFG00000038707	0	0	0	0	0	0	13.13
ENSCAFG00000038708	0	0	0	0	0	0	41.1
ENSCAFG00000038709	0	0.38	0	0	0	0	0.38
ENSCAFG00000038710	0	0	0	0	0	0	0
ENSCAFG00000038711	0	0	0	0	0	0	0.46
ENSCAFG00000038712	0	0	0	0	0	0	0
ENSCAFG00000038713	0	0	0	0	0	0	0.3
ENSCAFG00000038714	2.11	0	0	0	0	0	1.6
ENSCAFG00000038715	0	0	0.39	0	0.09	0	1.26
ENSCAFG00000038716	5.27	1.7	2.51	2.11	6.98	1.7	0.61
ENSCAFG00000038717	0	0	0	0	0	0	8.04
ENSCAFG00000038718	3.4	0	0	0	0	0	0
ENSCAFG00000038719	0	0	0.06	0	0.45	0	0.26
ENSCAFG00000038720	0	0	1.81	0	0	0	0
ENSCAFG00000038721	0	0	0	0	0	0	0
ENSCAFG00000038722	0.03	0.01	0.03	0	2.85	0	0.04
ENSCAFG00000038723	0.07	0.02	0.02	0	0.11	0.02	0.03
ENSCAFG00000038724	0	0	0	0	0	0	0.35
ENSCAFG00000038725	1.77	0	0	0	0	0	8.74
ENSCAFG00000038726	0	0	0	0	0	0	11.27
ENSCAFG00000038727	0	0	0	0	0	0	0
ENSCAFG00000038728	0	0	0	0	0	0	0
ENSCAFG00000038729	0	0	0	0	0	0	0
ENSCAFG00000038730	0	0	0	0	0	0	0
ENSCAFG00000038731	0	0	0	0	0	0	25.65
ENSCAFG00000038732	0	0	1.08	0	46.29	0	0
ENSCAFG00000038733	0	0	0	0	0	0	0.88
ENSCAFG00000038734	0	0	0	0	0	0	0.28
ENSCAFG00000038735	0	0	0	0	0.73	0	0.3
ENSCAFG00000038736	0	0	0	0	0	0	0.7
ENSCAFG00000038738	0	0	0	0	0	0	4.96
ENSCAFG00000038739	0	0	0	0	0	0	2.59
ENSCAFG00000038740	0.4	0.09	0.4	0.13	0	0.04	0.14
ENSCAFG00000038741	0.21	0.21	0.12	0.13	0.44	0.11	3.73
ENSCAFG00000038742	0	0	0	0	0	0	0
ENSCAFG00000038743	0.17	0	0	0	0	0	0
ENSCAFG00000038744	0	0	0	0	0	0	1.55
ENSCAFG00000038745	0	0	0	0	0	0	0
ENSCAFG00000038746	0.04	0	0.49	0.03	0	0	0.06
ENSCAFG00000038747	0	0	0	0	0	0	9.6
ENSCAFG00000038748	0	0	0	0	0	0	3.27
ENSCAFG00000038749	0	0	0	0.05	0.08	0	0.06
ENSCAFG00000038750	3.83	0	0	0.84	0	0.23	3.04
ENSCAFG00000038751	0	0	0	0	0	0	4.99
ENSCAFG00000038752	0.32	0.5	0	0	0	0	0
ENSCAFG00000038753	0.97	0.15	0.17	0	0.97	0	2.99
ENSCAFG00000038754	0.26	0	0.22	0	2.85	0	4.74
ENSCAFG00000038755	1.76	0	0	0	0	0	0
ENSCAFG00000038756	0	0	0	0	0	0	0.81
ENSCAFG00000038757	0	0.12	0	0	0	0	2.35
ENSCAFG00000038758	0.85	0	0	0	0.9	0	0
ENSCAFG00000038759	0	0	0	0	0.33	0	0
ENSCAFG00000038760	0	0	0	0	0	0	1.19
ENSCAFG00000038761	0	0	0	0	0	0	0
ENSCAFG00000038762	0	0	0	0	0	0	0
ENSCAFG00000038763	0	0.58	0	0	0	0	260.73
ENSCAFG00000038764	0.26	0.02	0.06	0.27	0	0	12.07
ENSCAFG00000038765	0	0	0.07	0.09	0	0.07	8.92
ENSCAFG00000038766	0	0	0	0	0	0	0
ENSCAFG00000038767	2.58	0.2	0.24	0.26	0.65	0.19	0.68
ENSCAFG00000038768	0	0	0	0	0	0.08	1.74
ENSCAFG00000038769	0.28	0.15	0	0	1.62	0.13	0
ENSCAFG00000038770	0	0	0	0	0.7	0	0.41
ENSCAFG00000038771	0	0	0	0	0	0	2.48
ENSCAFG00000038772	0	0	0	0	0	0	1.1
ENSCAFG00000038773	0	0	0	0	0	0	1.63
ENSCAFG00000038774	0	0	0	0	0	0	1.27
ENSCAFG00000038775	0	0	0	0	0	0	1.41
ENSCAFG00000038776	0	0	0	0	0	0	0
ENSCAFG00000038777	0	0	0	0	0	0	0
ENSCAFG00000038778	0	0	0	0	0	0	0
ENSCAFG00000038779	0	0	0	0	0.28	0	0.21
ENSCAFG00000038780	0	0.4	0.56	0.36	0.52	0	0
ENSCAFG00000038781	1.33	0.19	0	0	0.15	0.34	0.12
ENSCAFG00000038782	1.35	0	0	0	0	0	0.68
ENSCAFG00000038783	0	0	0	0	0	0	1.24
ENSCAFG00000038784	0	0.57	0.41	0	3.04	0	0
ENSCAFG00000038785	0	0	0	0	0	0	1.66
ENSCAFG00000038786	0	0	1.47	3.82	0	0	0
ENSCAFG00000038787	0.28	0.08	0.24	0.31	0.3	0	0.12
ENSCAFG00000038788	0	0	0.45	0	0	0	0
ENSCAFG00000038789	0.89	0.07	0.21	0	0.28	0	1.24
ENSCAFG00000038790	3.12	0.21	0.07	0	0.14	0	0.21
ENSCAFG00000038791	0	0	0	0	0	0	0
ENSCAFG00000038792	0	0	0	0	0	0	0
ENSCAFG00000038793	0	0	0	0	0	0	0
ENSCAFG00000038794	0	0	0	0	0	0	13.93
ENSCAFG00000038795	0	0	0	0	0	0	8.24
ENSCAFG00000038796	0	0	0	0	0	0	0
ENSCAFG00000038797	0	0	0	0	0	0	14.7
ENSCAFG00000038798	0.75	0	0	0	0	0	0.3
ENSCAFG00000038799	0	0	0	0	0	0	11.69
ENSCAFG00000038800	0	0.83	0	0	0	0	0
ENSCAFG00000038801	0	0	0	2.83	1.3	0	0
ENSCAFG00000038802	0	0.2	0	0	4.65	0	0.15
ENSCAFG00000038803	0.29	0	0	0	0.31	2.02	0
ENSCAFG00000038804	0	0	0	0	0	0	3.66
ENSCAFG00000038805	0.95	0	0	0	0	0	0.73
ENSCAFG00000038806	0	0.61	0	0	0	0	0
ENSCAFG00000038807	0	0	0	0	0	0	0
ENSCAFG00000038808	0	0	0	0	0	0	0
ENSCAFG00000038809	0.55	0	0	0	0.29	0	0
ENSCAFG00000038810	0	0	0	0	0	0	0
ENSCAFG00000038811	0	0	0	0	0	0	0
ENSCAFG00000038812	0.04	1.3	0	0	0	0.37	0
ENSCAFG00000038813	0.1	0.02	0	0	0.04	0.02	0.05
ENSCAFG00000038814	0	0	0	0	0	0	0
ENSCAFG00000038815	1.76	0.78	0.17	0	0.31	0	0
ENSCAFG00000038816	0	0	0	0	0	0.2	5.3
ENSCAFG00000038817	0	0	0	0	0	0	1.45
ENSCAFG00000038818	0	0	0	0	0.17	0	6.71
ENSCAFG00000038819	0.93	0	0	0	0.49	0	0
ENSCAFG00000038820	0.28	0	0	3.81	1.16	0	0.22
ENSCAFG00000038821	0	0.04	0	0	0	0	1.16
ENSCAFG00000038822	0.45	0.07	0.15	1	0.13	0	0.16
ENSCAFG00000038823	0	0	0	0	0	0	0.81
ENSCAFG00000038824	0	0	0.86	0	0	0	0
ENSCAFG00000038825	0	0	0	0	0	0	13.66
ENSCAFG00000038826	0.22	0.12	0	0.16	0	0	0
ENSCAFG00000038827	0	0	0	0	0	0	0.86
ENSCAFG00000038828	2.48	0.63	1.6	0.33	2.38	1.17	1.11
ENSCAFG00000038829	0	0	0.15	0	0	0	0
ENSCAFG00000038830	0	0	0	0	0	0	0
ENSCAFG00000038832	0.31	0	0	0.11	0.65	0	0
