transcript	TPM.bones	TPM.brain	TPM.embryo	TPM.lung	TPM.heart	TPM.intestine	TPM.kidney	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSELUT00000000252.1	0.33566	9.11015	2.827	0	0	0	0	0	0	0.138507	0
ENSELUT00000000253.1	3.75366	14.9921	5.74478	11.999	7.13855	40.3313	5.3765	4.76463	0.524146	23.6721	19.9776
ENSELUT00000000254.1	0	0	0	0	0	0	0	0	0	0	0.394003
ENSELUT00000000255.1	1.91074	11.5698	1.21182	0.906257	4.32089	0.817263	0.171382	0.0198353	0.031606	0.621367	6.03907
ENSELUT00000000256.1	1750.04	0.816925	78.9146	0.31377	1.12264	1.54971	1.12845	0.276764	2655.83	0.197423	1.98205
ENSELUT00000000257.1	39.9129	13.754	31.5832	1.16319	31.9972	44.4375	0.700224	0.0407652	22.5966	16.2136	8.65145
ENSELUT00000000258.1	14.1077	0.452078	71.8287	494.825	2.75459	318.629	4.69091	1.87475	0.0262501	5.39531	7.40865
ENSELUT00000000259.1	1.92789	30.9777	6.8547	0.191955	0.0421786	0.0911456	0	0	0	0.170759	4.74366
ENSELUT00000000260.1	73.1314	10.9084	89.4933	19.2232	31.0865	170.506	19.5225	274.1	105.105	57.8206	151.662
ENSELUT00000000261.1	23.2539	44.8857	33.1366	28.3722	20.9925	29.7548	50.7319	15.471	12.1755	0.00184592	64.0057
ENSELUT00000000262.1	6.78797	58.9056	12.5482	0.039093	0	0.413988	0.058113	0	0	0.282726	0.866259
ENSELUT00000000263.1	0.715246	2.00675	0.484149	0	0.487127	0.612367	0.36695	0	0	4.65543	4.81476
ENSELUT00000000264.1	0.812448	43.3576	21.9563	1.68959	0.0275299	0	0.0746931	0	0	2.42022	0
ENSELUT00000000265.1	0.591676	11.0801	0.93943	0.329341	0.065829	0.18989	0	0	0	1.11271	1.83411
ENSELUT00000000266.1	0.960855	1.6558	1.58427	1.8277	0.803329	1.43437	2.75315	0.904874	1.92123	0.724471	0.665094
ENSELUT00000000267.1	2.69081	10.0891	1.93164	0.382467	0.502545	0.38632	1.03984	0	0	0	0.203408
ENSELUT00000000268.1	11.4474	15.3025	5.10637	10.5794	14.4407	6.20691	10.0225	1.76474	1.70189	7.66813	14.2414
ENSELUT00000000269.1	9.16689	11.1993	34.4515	18.4466	12.3726	13.5486	29.0829	7.74323	2.26063	38.9974	30.4495
ENSELUT00000000270.1	0.27209	0.0436669	0.901845	0.0878624	0.0745904	0.161461	0.0529375	0.762415	0	0.669149	0.542058
ENSELUT00000000271.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000000272.1	542.867	77.5951	36.9276	207.647	86.1598	328.275	59.3444	108.789	375.001	155.594	166.109
ENSELUT00000000273.1	0.489755	1.54461	0.246805	2.74866	0.98929	1.69762	0.576592	0	0	0	7.5286
ENSELUT00000000274.1	2.99893	0.85045	17.2893	8.54649	1.17861	2.01805	8.14067	0.4609	0.0817091	81.7004	5.47824
ENSELUT00000000275.1	1.19254	0.510898	0.458102	1.12775	1.17344	1.18652	0	0	1.97922e-08	0.668992	3.98757
ENSELUT00000000276.1	6.60768e-10	0	0.00302269	3.85955e-06	0.430953	0.000153022	0	0.00198591	0.0658343	0.0361354	2.26121e-07
ENSELUT00000000277.1	0.343688	1.12317	0.682018	0	2.47293	0	0	0.106629	0	0	0.235217
ENSELUT00000000278.1	6.37557	20.4907	0.50344	0	0	0	0.210265	0	0	0	0
ENSELUT00000000279.1	0.285028	0.691488	0.114488	0	0	0	0	0	0	0	0
ENSELUT00000000280.1	0	0.573741	0.18688	0	0	0	0	0	0	4.76702	0.106452
ENSELUT00000000281.1	3.20204	0.804674	0.714158	13.4526	12.0285	12.6782	18.4475	1.29986	0	0.243618	5.48344
ENSELUT00000000282.1	2.48227	8.57687	3.55928	2.20555	0.659951	0.735843	3.75687	0	0.874827	13.3397	7.8095
ENSELUT00000000283.1	0	0.0829889	0.117691	0	0	0	0	0	0	17.9613	0
ENSELUT00000000284.1	0.608134	1.17667	0.84655	2.34985	0.724534	0	8.55186e-10	0	0.316469	1.32606	0
ENSELUT00000000285.1	11.249	22.4399	6.09197	14.1645	17.8355	9.42354	10.7419	3.20189	6.32516	31.5444	18.4456
ENSELUT00000000286.1	4.92347	12.767	1.64539	1.31412	1.09987	2.02519	1.91051	0.294042	0.116756	0.303477	0.67168
ENSELUT00000000287.1	0	0.206342	0	0	0	0	0	0	0	0	0
ENSELUT00000000288.1	35.7443	139.203	4.63698	0	0	1.78714	0	0	0	0	36.6933
ENSELUT00000000289.1	25.4841	0.702046	3.71566	0	13.9736	21.0628	0.135536	0	2.20665	11.6312	2.70287
ENSELUT00000000290.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000000291.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000000292.1	0	1.69662	1.26556	0.0432754	0.0154907	0	0.0651174	0.13505	0.0201319	1.98194	1.52372
ENSELUT00000000293.1	4.51453	6.41831	1.87474	28.6844	12.0429	10.5298	0.557799	2.56354	3.16452	1.87591	6.79411
ENSELUT00000000294.1	43.5279	175.928	58.3481	43.2293	33.9787	25.2245	78.7533	8.02854	13.6139	84.3559	25.3435
ENSELUT00000000295.1	0	0	0	6.3452	0	0	0	0	0	0	0
ENSELUT00000000296.1	3.19142	2.7334	7.38355	4.42312	4.26628	4.05724	6.00557	2.00572	2.526	33.4716	6.53159
ENSELUT00000000297.1	2.42765	6.93418	0.785502	10.8494	0.510672	0.899743	0.234709	0.302811	0.0681229	1.05532	11.5127
ENSELUT00000000298.1	0	0	0.0400098	0	0	0	0	0.0499112	0	8.65239	45.6644
ENSELUT00000000299.1	1.00867	3.20967	8.01349	3.6926	7.16965	3.18953	3.64275	2.85523	2.01801	3.87764	0.959195
ENSELUT00000000300.1	0	1.06527	1.12657	0	0	0	0	0.0726462	0	0	0.874027
ENSELUT00000000301.1	13.3855	12.5961	8.00798	7.82131	10.4668	14.3973	13.3405	5.39703	4.76939	47.9077	11.8404
ENSELUT00000000302.1	13.7608	13.3933	10.3951	28.9006	17.3574	11.8671	12.5377	5.18517	6.15827	9.80663	30.0867
ENSELUT00000000303.1	8.85166	1.03932	0.620501	26.7254	5.20472	6.70137	108.29	0.563555	0.116653	0.455041	0.966275
ENSELUT00000000304.1	1.70532	4.41261	0.986396	29.1491	1.53738	1.37763	1.95296	0.377433	0.423771	0.251517	2.8148
ENSELUT00000000305.1	0	0	0	0.240245	0.308442	0	0.987482	0	3.61626e-08	0	0
ENSELUT00000000306.1	0	0.672947	0	0.351875	0	0	0	0.493206	0	1.64854	0
ENSELUT00000000307.1	0.482576	0.203589	0.333802	0.864513	0.674249	0	0	0.147963	0.597655	0	1.07761
ENSELUT00000000308.1	0.000415548	0	0	0	0.822455	0	0	0	0	2.45273e-08	0
ENSELUT00000000309.1	0	0	0.0464765	0	0	0	0	0	0	0	0
ENSELUT00000000310.1	6.38874	1.84442	11.7375	3.5064	0.984219	21.5583	6.34979	0.110746	4.63983	0.302911	2.69497
ENSELUT00000000311.1	7.23175	14.8332	10.0168	7.96066	10.6428	14.9485	12.7706	4.29118	1.19397	32.0901	18.5274
ENSELUT00000000312.1	284.799	13.2948	127.166	174.223	21.7517	80.8955	5.27666	5.73015	0.241527	9.92225	105.591
ENSELUT00000000313.1	4.45457	11.4618	14.4762	17.0723	11.3455	4.72372	11.4757	3.7552	1.78244	34.6479	27.4683
ENSELUT00000000314.1	12.599	12.6849	8.6291	40.2124	9.17716	13.2519	22.0312	23.2309	0.645166	27.8846	10.1149
ENSELUT00000000315.1	1.97729	2.69806	0	0.834032	1.05011	0.844131	0.0737306	0.150921	0.0267599	0.325206	0.838924
ENSELUT00000000316.1	4.124	10.7068	5.1887	5.3859	4.29549	3.63613	5.45474	1.21073	0.735862	12.5642	19.5746
ENSELUT00000000317.1	0	0.511817	0.227826	0.301214	0.117006	0	0.437344	0.115939	0	0.763782	0.392355
ENSELUT00000000318.1	7.26995	12.7915	6.07285	9.94131	2.63868	1.52417	20.2661	2.8515	0	32.9738	0
ENSELUT00000000319.1	7.83108	13.3916	0.892758	9.25289	8.66446	18.2499	24.5347	1.89539	0	7.03869	8.67625
ENSELUT00000000320.1	111.739	4.28659	54.3386	112.106	7.96532	73.2582	1.60519	2.98329	1.15495	5.66609	40.8019
ENSELUT00000000321.1	3.64378	37.8398	13.5807	0.578426	0.11577	0.821904	0.524662	0.145161	0	0.0786138	6.435
ENSELUT00000000322.1	1.25514	0.458127	0.133322	0.217589	1.07234	1.30759	1.27291	0.186487	0	0	8.53609
ENSELUT00000000323.1	28.601	1.42441	247.625	3239.78	3.23988	1531.48	11.1708	0.72078	0.574962	5.09255	1.11654
ENSELUT00000000324.1	3.92787	10.0676	2.87815	16.4399	2.87913	1.5568	0.24766	0.738117	0.171283	54.2139	21.8983
ENSELUT00000000325.1	15.8311	45.5087	14.4216	25.1681	61.4493	18.2364	12.609	7.34085	8.75759	10.6817	17.1218
ENSELUT00000000326.1	0	0.650729	1.10362	0.769343	3.89226	0	7.88926	1.19973	0	22.9492	5.19927
ENSELUT00000000327.1	6.35295	3.42217	0.770874	2.82105	30.6932	1.19136	7.35537	0.244273	6.22053	2.14367	2.68451
ENSELUT00000000328.1	9.26579	21.8651	12.3185	12.3366	8.67985	9.6669	14.8236	2.24524	0.835291	20.8008	18.4028
ENSELUT00000000329.1	10.0262	10.0651	6.90094	2.84962	14.4842	7.56509	8.17641	0.534148	2.7163e-08	9.94574e-09	2.90772
ENSELUT00000000330.1	33.4594	66.1196	31.8024	58.7202	34.9697	47.6998	70.8116	10.1691	12.4312	42.0371	118.833
ENSELUT00000000331.1	2.03263	0	0.133426	0	0.183417	0.432902	0.585151	0	0	0	0
ENSELUT00000000332.1	1.81078e-06	0.502777	0	0	0	0	0	0	0	0	0
ENSELUT00000000333.1	1.83432	3.78664	6.70593	4.28856	2.34086	3.4038	5.94121	0.678693	0.74289	23.9386	22.7762
ENSELUT00000000334.1	0.229243	0.0643716	0.0331801	1.00734	0	0	0	0.0816919	0	0.206504	0.376762
ENSELUT00000000335.1	1.56717	6.51507	4.72566	2.37261	2.95541	1.08474	4.7661	1.20418	1.16452	26.2384	4.92581
ENSELUT00000000336.1	0.852604	2.0232	0.883068	1.3794	0.937913	2.88572	2.57306	2.37938	0.0521456	0.31837	2.8252
ENSELUT00000000337.1	85.2751	60.4289	302.174	100.96	75.2444	107.659	118.037	54.6573	89.0974	269.926	133.545
ENSELUT00000000338.1	3.43945	16.049	2.18299	58.2787	8.40512	15.3864	1.39169	2.20719	2.19146	3.41938	9.9518
ENSELUT00000000339.1	1.02986	0	0.158511	0.553758	0.821617	0	1.44412	0	0.274442	75.6131	1.59648
ENSELUT00000000340.1	0	0.206847	16.9143	0	0	3.48628	0	0.0557878	0	4.37664	2.33684
ENSELUT00000000341.1	0	0	0	0	0	1.54335	0	0.0428681	0	0	0.171625
ENSELUT00000000342.1	0	0	0.179406	0	0	0.602762	0.051213	0.0243931	0	0	7.12076
ENSELUT00000000343.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000000344.1	7.15458	53.3985	14.0785	0.76645	2.54769	1.44833	1.27411	1.73689	0.750015	0.543455	2.94967
ENSELUT00000000345.1	0.211915	0.176027	0.123374	5.7582	0.150755	0.35657	0.626165	0	0	0	1.03802
ENSELUT00000000346.1	2.92515	7.38933	2.553	3.73109	0.0833002	3.70729	0.0180621	2.22805e-09	0.978981	9.5927	1.6272
ENSELUT00000000347.1	15.1129	47.1877	11.04	36.8321	21.7124	15.4463	18.288	1.9967	3.41025	2.19769	17.3046
ENSELUT00000000348.1	1.56693	0.732904	13.344	1.85208	0.334903	0.342177	4.90463	0.154712	0	22.0593	0.541636
ENSELUT00000000349.1	11.8886	13.0324	16.6748	12.7777	9.32949	13.8591	14.7849	4.17802	5.62643	7.25035	11.4818
ENSELUT00000000350.1	0.374204	1.19477	0	0.442273	1.85284	0.494602	1.4035	0	0	0	0.943865
ENSELUT00000000351.1	6.06817	7.71685	8.25744	47.0077	17.8921	56.444	2.07098	0.668361	0.83319	6.83135	3.03388
ENSELUT00000000352.1	0.000151999	14.0537	4.84238	1.10753	0.755901	0.04632	1.98319	0.0719082	1.78347	0.340301	1.83136
ENSELUT00000000353.1	4.73427	4.11295	3.6688	3.90405	3.30763	7.56584	1.38972	2.65522	0.00273601	6.49803	4.77833
ENSELUT00000000354.1	6.73724	56.833	5.29987	5.04568	6.72535	3.01314	0	0	0.224767	0.188995	31.8728
ENSELUT00000000355.1	0	0	0.265751	0.678959	0	0.178185	1.08358	0	0	0	0.213621
ENSELUT00000000356.1	2.5584	5.41988	6.85674	1.86572	9.25742	2.16734	0.918347	0.539097	1.19108	1.70393	6.84
ENSELUT00000000357.1	0.370947	0.200674	3.50698e-07	0.793084	0.210638	0.940515	0.0185081	0	0	9.77489	0.965692
ENSELUT00000000358.1	2.08753	3.13549	6.15133	9.70506	3.17547	4.82822	3.83016	1.75871	0.915189	8.18386	1.9698
ENSELUT00000000359.1	0	0.132392	0.258199	0.588893	0	1.19689	0	0	0	37.1019	1.65333
ENSELUT00000000360.1	6.35822	9.28786	4.87092	9.73415	9.40347	4.09806	9.94245	2.8574	1.15108	1.67412	8.81301
ENSELUT00000000361.1	0	0	4.0334e-07	1.09603e-06	0.652154	0	0	0	2.86216e-09	0	1.02297e-09
ENSELUT00000000362.1	0	0.0720096	0.0466513	5.59679	0.0563451	0	0.107168	0.0587173	0.0635216	0.25178	0
ENSELUT00000000363.1	7.1285	13.9203	6.31402	12.9358	8.80673	13.6427	13.3313	5.08908	2.13604	17.8128	13.295
ENSELUT00000000364.1	0.458164	0	0.411682	0.508121	0.534023	0	2.85759	0	0	0	0.272798
ENSELUT00000000365.1	1.58492	0.210414	15.5043	4.31536	0.682671	1.82565	5.96539	0.62657	0.028608	65.615	3.02286
ENSELUT00000000366.1	1.15723	11.1454	9.94817	13.1597	1.78554	0.0664358	3.02136	0.0385724	0.0410219	0.0360876	1.29548
ENSELUT00000000367.1	0	0.780265	0.617695	3.47339	1.66949	4.16871	0	0	0	1.40501	0.407688
ENSELUT00000000368.1	8.80684	36.0255	20.5842	1.57594	0.11545	0.106958	0.89299	0.0155189	8.38604	0.267251	4.95613
ENSELUT00000000369.1	0	0.103953	0.0355256	0.105856	0	0	0.0396584	0.0500186	0	0	0
ENSELUT00000000370.1	0.594422	5.09919	0.134278	0	32.6646	0.0907739	0	0	0	1.01372	2.04693
ENSELUT00000000371.1	2.87298	9.36617	2.37003	4.50872	8.14165	7.2585	2.63277	1.36709	0.792134	11.4002	16.5639
ENSELUT00000000372.1	1.04235	0.52313	6.16113	5.36285	0.584371	1.38078	3.99659	0.324709	0	25.0733	6.42367
ENSELUT00000000373.1	0.798108	0.921685	0.221798	1.45344	3.0309	1.34062	0.528629	0	0.566994	2.54457	9.62179
ENSELUT00000000374.1	4.03661	9.69912	3.13446	4.09339	5.74361	5.12547	5.79637	2.82352	0.808977	35.7171	8.96827
ENSELUT00000000375.1	19.2322	23.556	17.9617	29.2579	23.059	18.3352	38.9448	6.72105	22.7703	39.1994	53.8872
ENSELUT00000000376.1	0.278023	1.12268	0.501799	0.427404	0.947057	0.241757	0.362051	0.0856888	0.0309901	0.0685931	2.28014
ENSELUT00000000377.1	2.24527	17.8393	22.7265	5.0793	6.72524	3.72711	0.577958	0.461897	0.326348	12.8753	7.01256
ENSELUT00000000378.1	0.220513	0.311353	0.416157	1.25883	0	2.40375	0	0	0	33.6665	0.928985
ENSELUT00000000379.1	793.023	452.893	1410.41	1091.48	627.023	1052	1216.93	623.818	626.404	331.568	1865.92
ENSELUT00000000380.1	0.42117	1.08679	0.1568	0	3.64834	0	0	0	0	0.125726	0.436203
ENSELUT00000000381.1	1.70372	4.22974	2.77489	1.07358	4.41142	1.33257	1.17149	0.413866	0.19488	2.87921	1.95688
ENSELUT00000000382.1	89.7176	215.518	72.6071	140.768	364.242	74.9276	44.9037	21.3188	45.9687	85.4138	56.8219
ENSELUT00000000383.1	10.1041	17.5503	1.51511	151.263	2.95726	7.57554	20.1074	0.231265	0.493765	0.256499	1.87781
ENSELUT00000000384.1	17.8498	7.41022	3.83103	4.4163	5.99144	3.21293	3.24573	1.29139	18.1209	11.274	12.7815
ENSELUT00000000385.1	2.81893	7.20534	6.44697	2.74709	8.40306	2.8885	3.29906	1.66031	0.141454	8.60753	2.9936
ENSELUT00000000386.1	17.1269	13.0767	16.2955	29.9321	28.0454	19.0236	65.3721	2.74684	2.46079	23.4754	9.87787
ENSELUT00000000387.1	16.2277	1.03034	153.792	1809.5	2.28267	898.16	5.96664	0.959729	0.241087	2.43582	0.713683
ENSELUT00000000388.1	0	0	0	0	0	0	0	0	0	0.0125755	0
ENSELUT00000000389.1	2.30108	2.20386	1.30516	0	0	7.25694	1.9432	2.95418	0.498826	59.9028	6.38014
ENSELUT00000000390.1	3.07456	25.8141	12.0306	3.34004	0	0	0.190324	0	0	0	1.04923
ENSELUT00000000391.1	1.67738	1.13956	3.01448	5.55312	1.30628	1.53359	1.59716	0.184804	0.163399	0.760788	1.3947
ENSELUT00000000392.1	0.577246	1.55631	1.27083	0.67313	12.0035	0.652991	0	0.324235	0.0628706	0.332609	0.635735
ENSELUT00000000393.1	35.2045	57.2062	23.9752	35.8509	40.2307	50.1991	48.3388	4.67273	3.96514	39.7434	20.7202
ENSELUT00000000394.1	8.22899	62.0816	174.671	2.45291	0.433179	2.3428	0	0	0.433596	2.50396	0.724095
ENSELUT00000000395.1	5.03286	38.7105	12.8243	1.93558	2.94411	4.83476	1.52233	0.179444	0.176741	2.98414	11.4037
ENSELUT00000000396.1	1.9379	13.8391	4.07194	0.782675	19.4315	0.178054	0.0558181	0.0771745	0.109551	0	0.781861
ENSELUT00000000397.1	8.8896	12.5496	14.5998	16.239	8.54013	23.8447	19.4339	3.735	0.140731	3.50501	10.8718
ENSELUT00000000398.1	32.0427	39.6896	80.8157	44.2688	34.1645	64.2043	63.9342	10.2355	16.1661	161.088	33.7731
ENSELUT00000000399.1	0.77207	1.11977	0.86411	3.13873	0.0979839	0.460841	0.0891502	0	0.100732	0.0608523	1.94444
ENSELUT00000000400.1	3.88958	5.28984	3.60311	5.00694	5.78394	8.18149	8.13326	0.788939	0.424484	7.52086	2.33452
ENSELUT00000000401.1	4.92039	0.14428	2.74333	0.167644	19.3534	1.01435	0.267606	0	4.09033	0.0740051	0.121013
ENSELUT00000000402.1	12.9696	11.0099	7.54637	17.0221	49.2584	4.42208	15.6181	3.23531	1.38491	3.24089	13.4686
ENSELUT00000000403.1	2.17954	0.146268	0	1.01711	0.30449	0.431084	0.81483	0.235092	0	0.521803	0.355654
ENSELUT00000000404.1	1.17231	0.162682	0	0.192336	0.140716	0.303454	0.169967	0	0.791251	0.85143	2.07971
ENSELUT00000000405.1	7.22333	8.7074	13.8491	9.79525	8.82961	7.67111	9.83339	5.02135	1.55012	30.158	18.769
ENSELUT00000000406.1	4.73974	8.52912	3.54471	8.46333	6.42635	7.52663	6.0534	3.14892	0.985689	35.9327	9.64359
ENSELUT00000000407.1	3.92353	7.67377	8.25419	12.9334	4.88537	4.03076	6.8174	3.22847	0.638007	2.61703	14.6989
ENSELUT00000000408.1	0.300789	1.45254	1.84305	0	0.611492	0.390563	0.506002	0	0	61.2068	3.01349
ENSELUT00000000409.1	7.01847	9.14116	7.92455	14.9516	9.26617	10.9647	16.4238	6.47934	2.30348	91.2463	14.9257
ENSELUT00000000410.1	0.856456	0	0.0464842	1.31197	4.54226	1.3369	1.53656	0.166971	0	0	0.40593
ENSELUT00000000411.1	7.58962	13.0746	5.31969	16.1849	3.46598	6.17983	1.88224	2.63866	1.58169	9.9874	16.508
ENSELUT00000000412.1	0.797557	0.454485	0.216513	0.20452	1.03705	5.04715	0.849646	0.271526	0	0.487834	0.737182
ENSELUT00000000413.1	0	0	0.431622	0	0	0	0	0	0	0	0
ENSELUT00000000414.1	7.9291	4.57366	5.46087	3.7196	11.0593	4.56666	1.24831	1.61387	1.90308	1.81981	1.90914
ENSELUT00000000415.1	0	1.63744	9.32873	0	0.0570501	0	0	0	0	0.583906	1.99787
ENSELUT00000000416.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000000417.1	0	0	0	0	0	0	0	0	0	0	2.23781
ENSELUT00000000418.1	0.753613	0.938361	1.06781	2.36126	0	15.7218	0.0757728	0.131343	0.037272	0.0567313	5.03887
ENSELUT00000000419.1	6.93092	13.037	11.3848	2.37412	1.7671	1.29357	0.370372	0.237787	0.286051	0.30789	16.334
ENSELUT00000000420.1	1.74863	1.6639	0.263075	1.38456	1.12676	1.46094	1.38478	0.292367	0.524709	1.85647	3.22751
ENSELUT00000000421.1	0.822906	1.04646	0.477211	6.93023	5.11759	4.04725	10.2482	0.764769	0	0	3.43849
ENSELUT00000000422.1	0	0	0.0806005	0.426864	1.10952	0.32947	0.621704	0	0	0	1.09691
ENSELUT00000000423.1	0	0	0	0	0	0	0	0	0	0	1.93207
ENSELUT00000000424.1	2.01708	1.87141	6.03796	18.1777	4.52994	14.208	2.37366	0.41621	0.0814194	5.96057	5.20419
ENSELUT00000000425.1	152.756	143.969	178.73	54.1996	93.1078	57.7661	74.4082	38.6747	223.301	231.534	255.647
ENSELUT00000000426.1	0.897748	0.651983	1.59347	1.22975	0.28321	0.203044	0	0	0	0.117241	0.938768
ENSELUT00000000427.1	32.5435	47.0145	48.1754	56.5803	77.5022	51.4978	65.2044	6.0231	7.77456	56.7645	142.275
ENSELUT00000000428.1	9.52873	21.7724	11.8588	20.3321	18.7567	11.2523	9.11426	25.1975	0.805557	107.172	36.12
ENSELUT00000000429.1	0	5.0997	0.574378	1.24999	0.42268	0	0.671811	0	0	0.52166	6.37459
ENSELUT00000000430.1	0.102756	3.44297	0.319937	0.0569496	0	0	0	0	0	0	0.468194
ENSELUT00000000431.1	3.10368	3.02411	8.11831	1.29892	5.36749	1.90137	2.37619	0.191664	5.26338	0	2.02697
ENSELUT00000000432.1	0.912538	0	0.505747	1.00621	0.641435	0	0.217532	0	2.55456	0	0
ENSELUT00000000433.1	1.26156	0	0.0916012	1.22168	2.34059	3.5795	4.02557	0	0	0.584993	1.2211
ENSELUT00000000434.1	0	0.794279	0.233366	0.24215	0.333864	0.732122	0.346169	0.261955	0	0	0
ENSELUT00000000435.1	0	0	0.145816	0.339171	0	0	0	0	0	0.273335	0
ENSELUT00000000436.1	0.670865	1.2285	24.8667	0.247674	0	0	0	0	0	0	4.27347
ENSELUT00000000437.1	0.0025507	0.00148015	0.535506	2.10022	0.702317	0	0	0	0.173101	4.35041	0
ENSELUT00000000438.1	2.45118	2.97547	2.61574	2.14511	9.94058	15.9627	6.73658	2.4036	0.803638	3.10107	16.8379
ENSELUT00000000439.1	0	2.67652	1.20864	2.80171	6.67215	3.39	7.81545	1.1623	0.82691	2.31779	7.44796
ENSELUT00000000440.1	0.378291	0	0	0	0	0	0	0	0	0	0.290982
ENSELUT00000000441.1	1.13823	0.197227	0.0855744	1.75669	2.39929	1.37279	2.35061	0	0	0.116326	0.24345
ENSELUT00000000442.1	0.472177	1.87968	0.278841	1.58924	0.709974	0.697269	1.11897	0.366101	0.0890347	0	1.99695
ENSELUT00000000443.1	7.66346	8.5817	6.59751	25.3735	13.2571	16.0714	21.5202	2.18591	1.64321	8.58217	14.127
ENSELUT00000000444.1	6.99129	4.8324	9.24965	8.15662	6.73562	14.3319	4.83964	5.50639	0.497436	6.62129	11.9371
ENSELUT00000000445.1	4.53223	49.0609	6.76424	0.0381731	1.11985	1.15158	0.417724	0.0263296	0.0747173	3.18113	11.7155
ENSELUT00000000446.1	14.37	4.63472	0.114644	30.1696	16.82	126.207	105.691	3.5192	0.53303	0.305931	7.00142
ENSELUT00000000447.1	0.658611	4.28049	0.553013	0.382664	4.82988	0.897964	0.286223	0.0658689	0.0466631	0.485217	0
ENSELUT00000000448.1	6.6734	13.3521	9.86599	17.5017	9.89008	10.2847	19.3666	5.17917	1.01097	18.1202	14.5281
ENSELUT00000000449.1	0	0	0	0	0	0.223713	0	0	0	0	0
ENSELUT00000000450.1	6.09001	9.52177	3.93071	5.36893	5.83253	3.88525	14.047	2.69556	0.343435	26.5134	4.2794
ENSELUT00000000451.1	20.9985	29.1005	12.7174	33.9551	30.8535	21.3958	20.9453	9.51941	3.7114	23.0748	38.1652
ENSELUT00000000452.1	0	0	0.132336	3.53742	1.76191	2.87537	6.23492	0.0894663	0.0297086	0	1.52712
ENSELUT00000000453.1	0	1.19402	0	0	0	0	0.202988	0	0	5.90686	0
ENSELUT00000000454.1	3.19584	1.90945	5.83357	0	6.94703	0.877671	0.000688756	0	0.357993	9.82265	2.61764
ENSELUT00000000455.1	0.762361	0.380708	0.196909	0.742807	2.75668	0	0	0.607141	0	0	1.59648
ENSELUT00000000456.1	3.52756	4.46947	1.44826	6.26011	6.62119	49.2985	32.3558	0	0	0	12.1369
ENSELUT00000000457.1	0.917629	0.393857	1.03963	0.509438	1.56284	0.294532	0.184596	0.543217	0.770923	0.0691291	1.13931
ENSELUT00000000458.1	0.6897	0.636566	0.866614	0	0	0.226079	0.410864	0.169913	5.69045	0.941655	1.11305
ENSELUT00000000459.1	0.835277	4.706	1.2795	0.226346	0.846134	0.373514	0.233331	0.479367	0	0	1.63198
ENSELUT00000000460.1	8.53866	24.4835	5.94723	5.28888	20.7678	6.74983	8.56973	0.897229	0.655802	10.5926	6.46158
ENSELUT00000000461.1	0	0.536324	0	0	0.277122	0	0	0	0	2.05166	0
ENSELUT00000000462.1	0.0489417	0.670645	0.152664	0	0.0399423	29.8902	0.0541034	0	0	0.0809762	1.11232
ENSELUT00000000463.1	0	0	0	0.20721	0	0.0841494	0.285089	0.381232	0	0.524779	0
ENSELUT00000000464.1	9.62784e-08	0	0.0292897	2.17617	0.63969	2.78038	0.780739	2.53945e-09	0	0.0629573	0.461288
ENSELUT00000000465.1	0	0	0	1.53824	0	0.843094	0	0.178398	0	0	0
ENSELUT00000000466.1	3.99728	0.28057	0.615944	1.43302	7.49217	0	0	0.449525	5.6136	2.82722	0
ENSELUT00000000467.1	0.00416135	3.80202	1.52184	7.27084	4.35696	3.7675	0.0592803	1.43814	1.71372	2.67141	10.1901
ENSELUT00000000468.1	1.76814	0.973591	3.02833	19.2254	1.79879	3.72849	2.50064	0.864558	0.106715	0.162921	0.969542
ENSELUT00000000469.1	0.504485	5.45723	2.5786	0.965984	0	0.22279	0.560597	0	0	4.00456	10.9928
ENSELUT00000000470.1	1.201	2.88111	1.33925	1.20319	0.698113	2.5394	1.55748	1.38453	0.603683	0.935629	7.31424
ENSELUT00000000471.1	0.368966	0.253713	0.067016	0.0771554	0	0	0	0.0923137	0.0714255	0	0.800032
ENSELUT00000000472.1	0.841334	14.9524	0.762734	11.5567	4.05109	9.38377	1.14223	0.644836	0	2.34431	3.82895
ENSELUT00000000473.1	1.18575	0.315548	0	1.63307	2.01413	0.976583	1.8468	0.0998772	2.73159e-05	0	0.255038
ENSELUT00000000474.1	2.12395	98.1747	6.31292	0.10082	0.0549129	22.758	0.360572	0	0.0350387	0.468113	10.0578
ENSELUT00000000475.1	6.1127	14.3109	9.88031	28.7661	12.6682	17.521	27.7764	2.70836	1.77079	13.7731	14.4034
ENSELUT00000000476.1	7.60824	10.1619	22.5603	6.51457	0.149322	14.5092	1.34146	0.545594	0.0351643	0.159803	3.35002
ENSELUT00000000477.1	0	0	0.0850713	0	0	0	0	0	0	0.22988	0
ENSELUT00000000478.1	0.934374	0	0.696843	0.764678	0.916325	0.527278	4.13731	0	0	8.1199	0
ENSELUT00000000479.1	4.00915	2.71905	2.6438	3.64436	4.00582	3.10369	4.56466	2.28452	2.02402	5.54363	16.9909
