Ens.ID	TPM.kidney	TPM.testis	TPM.heart	TPM.brain	TPM.muscle	TPM.colon	TPM.lung	TPM.spleen	TPM.liver
ENSRNOG00000057240	2.965903	6.33938	5.294096	32.280061	5.775628	131.336614	29.047961	41.513077	14.065023
ENSRNOG00000057241	0.041885	3.712896	0.202211	1.017116	0.034213	0.023546	0.141694	0.058705	0.029336
ENSRNOG00000057242	2.739665	0.787766	1.224139	3.609199	1.747185	2.451428	11.792025	4.034832	1.325967
ENSRNOG00000057243	0.224953	0.128307	0.435512	3.283116	0.448264	0.224865	1.142114	0.313957	0
ENSRNOG00000057244	0	13.585753	4.276014	1.609351	0	3.446668	10.21263	0	0
ENSRNOG00000057245	0.876932	0.323504	0.09693	0.400755	0.033129	3.94775	2.266142	0.891777	0.18713
ENSRNOG00000057246	0	0.119143	0	0	0	0.386174	0	0	0
ENSRNOG00000057247	0	0	0	0	0	0	0	0	0
ENSRNOG00000057248	0	0	0	0	0	0	0	0	0
ENSRNOG00000057249	12.744575	4.251651	1.242492	20.45041	3.977051	14.241848	6.014071	10.61738	14.462348
ENSRNOG00000057250	3.95809	0.401758	0	3.112441	0	1.510038	5.055834	0.061016	0.047972
ENSRNOG00000057251	0	0	0	0	0	0	1.923623	0	0
ENSRNOG00000057252	0	0	1.686696	0	0	0	0	1.310511	3.304007
ENSRNOG00000057253	0.009172	0.475571	0.093501	0.031276	0.19189	0.096776	0.692979	0.029615	0
ENSRNOG00000057254	0.010612	70.372088	0	0	0	0	0	0	0
ENSRNOG00000057255	0	0	0	0	0	0	0	0	0
ENSRNOG00000057256	17.158806	0.077104	0.016821	4.738661	0.019	0.481192	0.085114	0	0.019377
ENSRNOG00000057257	0	0	0	0	0	0	0	0	0
ENSRNOG00000057258	0.540494	0.576386	1.279637	0.277969	1.386808	0.878506	1.03051	2.121642	0.204705
ENSRNOG00000057259	0	2.074912	2.412677	0	2.54379	0	8.077276	2.084558	0.704464
ENSRNOG00000057260	1.372234	10.190251	3.445178	13.079818	0	15.403214	13.274698	10.843952	2.250931
ENSRNOG00000057261	0	0	0	0.350426	0	0.147193	0.189979	0	0
ENSRNOG00000057262	0	17.401916	0.108641	0.041075	0	0	0	0.025222	0
ENSRNOG00000057263	0	0	0	0	0	0	0	0	0
ENSRNOG00000057264	3.452042	91.281786	2.61331	1.329308	0.34574	4.49331	1.845012	0.447496	1.379835
ENSRNOG00000057265	0	0	0	0	0	0	0	0	0
ENSRNOG00000057266	0	0	4.7e-05	0	0	0	0.08828	0	0.043463
ENSRNOG00000057267	0	0.257439	0	0	0	0.716301	0.376256	0.928027	0
ENSRNOG00000057268	0	0	0	0	0	0	0	0	0
ENSRNOG00000057269	0	0	0	0	0	0	0	0	0
ENSRNOG00000057270	7.456224	5.208729	2.488869	1.723349	1.364273	15.175708	11.493797	7.066446	5.143702
ENSRNOG00000057271	0	5.465631	0.156805	0	0	0	0.041889	0.036575	0
ENSRNOG00000057272	0	0	0	0	0.108771	0	0	0	0.05418
ENSRNOG00000057273	1.05838	3.570145	1.887781	1.547053	0	12.874181	29.665484	13.12617	2.300606
ENSRNOG00000057274	0	0	0	0	0	0	0	0.153992	0
ENSRNOG00000057275	1.075497	1.143847	0.278677	3.912283	0	0.715384	1.475447	0	0
ENSRNOG00000057276	0	0	0	0	0	0	0	0	0
ENSRNOG00000057277	0	0	0	0	0	0	0	0	4.261571
ENSRNOG00000057278	15.003984	3.17745	13.131397	55.900676	3.227209	49.298706	38.112092	75.261437	16.885712
ENSRNOG00000057279	0.077428	1.060818	0	0.180621	0.032818	0.03372	0.203808	0	0.046623
ENSRNOG00000057280	0	0	0	0	0	9.495478	13.796043	13.753534	0
ENSRNOG00000057281	0	0	0	0	0	0	0	0	0
ENSRNOG00000057282	1.865397	0.114903	0	0	0	0	0.20916	0.053195	0
ENSRNOG00000057283	0	0	0	0	0	0	5.295334	0	0
ENSRNOG00000057284	47.000596	7.312211	96.177212	71.551752	59.262884	45.402333	61.536289	35.319543	26.194481
ENSRNOG00000057285	0	0	0	0	0	0	0	0	0
ENSRNOG00000057286	0	0.411161	0	0.063292	0	0	0	0	0
