Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.lung	TPM.muscle	TPM.testis
ENSMPUG00000024599	0	0	0	0	2.01	0	0.46
ENSMPUG00000024600	0	0	0	0	0	0	0
ENSMPUG00000024601	0.42	0.16	0.07	0	0.14	0.07	0
ENSMPUG00000024602	0.69	0	0	3.21	0	0	0
ENSMPUG00000024603	0.8	0	0	0	0	0	0
ENSMPUG00000024604	3.89	0.12	0.41	0.13	0.87	0	1.83
ENSMPUG00000024605	0	0	0	0	0	0	2.23
ENSMPUG00000024606	0.77	0	0	0	0	0	0
ENSMPUG00000024607	0	0	0	0	0	0	0
ENSMPUG00000024608	0.19	0.09	0.17	0	0	0	0.07
ENSMPUG00000024609	0.15	0.87	0	0	0	7.79	0.12
ENSMPUG00000024610	0	0	0.37	0	0.35	0	1.93
ENSMPUG00000024611	0	0	0	0	0	0	0
ENSMPUG00000024612	0	0.74	0	0.33	0	0	0.92
ENSMPUG00000024613	0	0	0	0	0	0	0
ENSMPUG00000024614	0	2.49	0	1.18	0	0	0
ENSMPUG00000024615	0	0.61	0	0	0	0.5	0
ENSMPUG00000024616	0.86	0.12	0.66	0	0.51	0.19	0.09
ENSMPUG00000024617	0	0	0.54	0.09	0	0	0.91
ENSMPUG00000024618	0.79	0	0	0.18	0	0	0
ENSMPUG00000024619	0	0	0	25.72	0.58	0	0
ENSMPUG00000024620	0	0	0.4	0	0	0	1.36
ENSMPUG00000024621	0	0	0	0	2.12	0	0
ENSMPUG00000024622	4.96	1.84	1.37	4.25	6.07	1.29	0.76
ENSMPUG00000024623	0	0	0	0	0	0	2.7
ENSMPUG00000024624	0	0	0	0	0	0.88	0
ENSMPUG00000024625	0	0	0	0	0	0	55.35
ENSMPUG00000024626	0	0.95	0	0	0	0	0
ENSMPUG00000024627	0.09	0.09	0.25	0.06	0.76	0	0.21
ENSMPUG00000024628	0	0	0	0	0	0	1.27
ENSMPUG00000024629	0.23	0	0	0	0.48	0.18	0.18
ENSMPUG00000024630	0	0	0	0	0	0	1.56
ENSMPUG00000024631	0	0	0.61	0	0.41	0	0
ENSMPUG00000024632	0	0	0	0	0	0	1.11
ENSMPUG00000024633	0.87	0	0	0	0	0	0.67
ENSMPUG00000024634	0	0	0	0	0	0	3.16
ENSMPUG00000024635	0	0	0	0	0	0	0
ENSMPUG00000024636	0	0	0	0	0	0	0
ENSMPUG00000024637	0.73	0	0.65	0	0	0	0
ENSMPUG00000024638	0	0	0	0	0	0	44.08
ENSMPUG00000024639	0	0	0	0	0	0.28	1.61
ENSMPUG00000024640	0	0	0	0	0	0	7.41
ENSMPUG00000024641	0	0	0	0	0	0	1.41
ENSMPUG00000024642	0	0	0	0	0	0	2.92
ENSMPUG00000024643	0	0	0	0	0	0	0
ENSMPUG00000024644	0	0	0	0	0	2.08	0
ENSMPUG00000024645	0	0	0	0	0	0	3.06
ENSMPUG00000024646	0	0	0	0	0	0	27.8
ENSMPUG00000024647	0.14	0	0	0	0	0	0.33
ENSMPUG00000024648	0	0	0	0	0	0	0
ENSMPUG00000024649	0	0	0	0	0	0	0
ENSMPUG00000024650	0	0	0	0	0	0	0
ENSMPUG00000024651	0	0	0	0	0	0	2.42
ENSMPUG00000024652	0	0	0.8	2.41	0	0	0
ENSMPUG00000024653	0	0	0	0	2.58	0	0
ENSMPUG00000024654	3.11	0	0	0	0	0	0
ENSMPUG00000024655	0	0	0	0	0	0	1.32
ENSMPUG00000024656	0.16	0.65	0	0.05	0	0.41	0.06
ENSMPUG00000024657	0	0	0	0	0	0	0
ENSMPUG00000024658	0.52	0	0	0	0.29	0.14	1.58
ENSMPUG00000024659	0	0	0	0	0	0	0
ENSMPUG00000024660	0.22	0.1	0.39	0.07	0.58	0.17	0.58
ENSMPUG00000024661	0	0	0	0	0	0	1.85
ENSMPUG00000024662	0	0	0	0	0	0	0
ENSMPUG00000024663	0	0.95	0	0	0.83	0	0
ENSMPUG00000024664	0	7.09	0	0	0	0.27	0
ENSMPUG00000024665	0	0	0	0	0	0	5.79
ENSMPUG00000024666	0.23	0	0.1	0	0	0.09	0.94
ENSMPUG00000024667	0	0	0	0	0	0	6.52
ENSMPUG00000024668	0	0	0	0	0.29	0	0
ENSMPUG00000024669	0	0	0	0	0	0	2.14
ENSMPUG00000024670	0	8.34	0	0	0	0	0.36
ENSMPUG00000024671	0	0	0	0	0	0	0
ENSMPUG00000024672	0	0	0	0	0	0	4.94
ENSMPUG00000024673	0	0.48	0.46	0	0.21	0.2	0
ENSMPUG00000024674	0	0	0	0	0	0	3.01
ENSMPUG00000024675	1.85	3.74	8.72	1.59	0.66	8.88	1.21
ENSMPUG00000024676	0	0	0	0	0	0	2.96
ENSMPUG00000024677	0	0	0	0	0	0	0
ENSMPUG00000024678	0	0	0	0	0	0	0
ENSMPUG00000024679	0	0	0.51	0	0	0	45.79
ENSMPUG00000024680	0.82	0.38	0.24	0.2	3.39	0	0.12
ENSMPUG00000024681	0	0	0	0	0.63	0.59	0
ENSMPUG00000024682	0.32	0.25	0.63	0.22	1.1	0.2	1.71
ENSMPUG00000024683	1.38	0.53	0.41	0.1	0.68	0.16	4.45
ENSMPUG00000024684	0	0.9	0.43	0	0	0	6.59
ENSMPUG00000024685	0	0.53	0.5	0.38	0	0	0.43
ENSMPUG00000024686	2.57	4.41	2.09	0.52	3.66	1.58	3.71
ENSMPUG00000024687	0	0	0	0	0	0	1.04
ENSMPUG00000024688	0	0	0	0	0	0	0
ENSMPUG00000024689	0	0	0	0	0	0	14.71
ENSMPUG00000024690	0	0	0	0	0.63	0.59	1.17
ENSMPUG00000024691	0	0	0	0	0	0	0
ENSMPUG00000024692	0	0	0	0	0	0	1.51
ENSMPUG00000024693	0	0	0	0	0	0	11.68
ENSMPUG00000024694	0.46	0	0	0	0	0	13.95
ENSMPUG00000024695	0	0	0	0	0	0	1.89
ENSMPUG00000024696	0	0	0	0	0	0	0
ENSMPUG00000024697	5.68	6.07	13.02	6.81	3.85	1.88	3.94
ENSMPUG00000024698	0	0	5.02	0	0	0	1.09
ENSMPUG00000024699	0	2.13	0	0	0	0	0
ENSMPUG00000024700	0	0	0	0	0	0	0
ENSMPUG00000024701	0	0	0	0	0	0	0.49
ENSMPUG00000024702	0	0	0	0	0	0	0
ENSMPUG00000024703	0	0	0	0	0	0	11.91
ENSMPUG00000024704	0	0	0	0	0	0	15.59
ENSMPUG00000024705	0	0	0	0	0	0	4.13
ENSMPUG00000024706	0	0	0	0	0	0	3.51
ENSMPUG00000024707	0	0	0	0	0	0	2.11
ENSMPUG00000024709	0	0	0	0	0	0	1.38
ENSMPUG00000024710	0	0.32	0	0	0.28	0.27	0
ENSMPUG00000024711	0	0	0	0	0	0	0
ENSMPUG00000024712	0	0	0	0	0	0	5.1
ENSMPUG00000024713	0	0.39	0	0	0	0	2.24
ENSMPUG00000024714	0.53	0	0	0	0	0	1.22
ENSMPUG00000024715	13.53	0.4	0	0	0.17	0.25	0
ENSMPUG00000024716	0	0	0	0	2.81	0	0
ENSMPUG00000024717	2.71	0	0	0	0	0.24	0.47
ENSMPUG00000024718	0.71	0	0	0	0	0	0.55
ENSMPUG00000024719	0.53	0	0	0.35	0.44	0	0.41
ENSMPUG00000024720	0	0.66	0	0	0	0	0.54
ENSMPUG00000024721	0	0	0	0	0	0	2.29
ENSMPUG00000024722	0	0	0	0.94	0	0	11.77
ENSMPUG00000024723	0	0	0	0	0	0	1.64
ENSMPUG00000024724	0	0	0	0	0	0	5.02
ENSMPUG00000024725	0.28	0.05	0.41	0.04	0.33	0.04	0
ENSMPUG00000024726	0	0	0.29	0	0.27	0	0.99
ENSMPUG00000024727	15.84	13.22	12.4	3.02	6.82	4.92	8.67
ENSMPUG00000024728	0	0.26	0	0	0.46	0	4.54
ENSMPUG00000024729	0	0	0	0	0	0	0
ENSMPUG00000024730	0	0	0	0	0	0	1.61
ENSMPUG00000024731	0	0	0	0	0	0	0
ENSMPUG00000024732	0	0	0	0	0	0	0
ENSMPUG00000024733	0	0	0	0	0	0	0
ENSMPUG00000024734	0	0	0	0	0	0	0
ENSMPUG00000024735	0.85	0	0	0	0	0.65	0.65
ENSMPUG00000024736	0	0	0	0	0	0	6.13
ENSMPUG00000024737	0	0	0	0	0	0	2.15
ENSMPUG00000024738	0	0	0	0	0	0	0
ENSMPUG00000024739	0	0	0	0	0	0	0.4
ENSMPUG00000024740	0	0	0	0	0	0	0.97
ENSMPUG00000024741	0	0	0	0	0	0	4.31
ENSMPUG00000024742	0	0	0	0	0	0	0
ENSMPUG00000024743	0	0	0	0	0	0	7.52
ENSMPUG00000024744	0	0	0	0	0	0	2.05
ENSMPUG00000024745	0	0	0	0	0	0	0
ENSMPUG00000024746	0	0.43	0	0	0	0	0
ENSMPUG00000024747	0	0	0	0	0	0	66.94
ENSMPUG00000024748	0	0	0	0	0	0	0
ENSMPUG00000024749	0	0	0	0	0	0	3.19
ENSMPUG00000024750	0.71	0	0	0	0	0	0.66
ENSMPUG00000024751	200.59	11.83	7.95	1.83	5.43	3.84	71.69
ENSMPUG00000024752	0.13	0.12	0.22	0.08	0.1	0.2	0.1
ENSMPUG00000024753	0	0.23	0.05	0.04	0	0.19	2.03
ENSMPUG00000024754	0	0	0	0	0.09	0	10.96
ENSMPUG00000024755	0	0	0	0	0	0	0
ENSMPUG00000024756	0	0	0	1.8	0	0	2.33
ENSMPUG00000024757	0	0.86	0	0	0.5	0	0
ENSMPUG00000024758	81.28	129.36	254.46	103.01	168.98	99.5	98.28
ENSMPUG00000024759	0	0	0	0	0.43	0	6.18
ENSMPUG00000024760	0	0	0	0	0	0	6.2
ENSMPUG00000024761	0.8	0.04	0.19	0.06	0.14	0.03	0.06
ENSMPUG00000024762	0	0	0	0	0.81	0	0
ENSMPUG00000024763	0	0	0	0	0	0	2.59
ENSMPUG00000024764	0	0	0	0	0	0	28.79
ENSMPUG00000024765	0.33	0.31	0	0	0.55	0.26	0.5
ENSMPUG00000024766	0	0	0	0	0	0	0
ENSMPUG00000024767	0.06	0	0	0	0	0	0.05
ENSMPUG00000024768	0	0	0	0	0	0	1.8
ENSMPUG00000024769	0	0	0	0	0	0	0.95
ENSMPUG00000024770	0.87	0	0	0	0	0	0
ENSMPUG00000024771	1.01	0.95	0.36	0.27	0	0.16	2.46
ENSMPUG00000024772	0	0	0	0	0	0	1.17
ENSMPUG00000024773	0	0	0	0	0	0	0
ENSMPUG00000024774	0	0	0	0	0	0	0.95
ENSMPUG00000024775	0.57	0	0	0	0	0	1.31
ENSMPUG00000024776	0	0	0	3.43	0.16	0	0
ENSMPUG00000024777	0	0	0	0	0	0	1.2
ENSMPUG00000024778	0	0	0	0	0	0	0
ENSMPUG00000024779	3.73	2.3	5.59	1.46	1.55	2.12	2.25
ENSMPUG00000024780	0	0	0	0	0	0	0
ENSMPUG00000024781	0.66	0	0.58	0	0	0	0
ENSMPUG00000024782	0	0	0	0	0	0	1.3
ENSMPUG00000024783	0	0	0	0	0	0	0
ENSMPUG00000024784	0	1.59	0.45	0	0	0	0
ENSMPUG00000024785	0.1	0.23	0.04	0.07	0.12	0.04	0.04
ENSMPUG00000024786	0	0	0	0	1.64	0	0.3
ENSMPUG00000024787	5.97	1.5	0.53	0.13	1.98	0.47	28.68
ENSMPUG00000024788	0	0	0	0	0	0	1.16
ENSMPUG00000024789	0	0	0	0	0	0	0
ENSMPUG00000024790	11.62	0	0	0	0.24	0	1.98
ENSMPUG00000024791	0	0	0	0	0.22	0	4.07
ENSMPUG00000024792	0	0	0	0	0	0	0
ENSMPUG00000024793	0	0	0.37	0	0.34	0	0.31
ENSMPUG00000024794	0.86	0	0	0	0	0	0
ENSMPUG00000024795	0	0	0	0	0	0	47.81
ENSMPUG00000024796	0.16	0	0.71	0	0.13	0	0.12
ENSMPUG00000024797	0	0	0	0	0	0	0
ENSMPUG00000024798	0.18	0	0	0.95	0	0	0
ENSMPUG00000024799	0	0	0	0	0	0	0
ENSMPUG00000024800	0.85	0.4	0.38	0	3.89	0	4.23
ENSMPUG00000024801	0	0	0	0	0	0	0
ENSMPUG00000024802	0	0	0	0	0	0	1.98
ENSMPUG00000024803	0	0	0	0.27	0	0	0
ENSMPUG00000024804	5.44	0	0	0.91	5.66	1.05	1.06
ENSMPUG00000024805	0	0	0	0.17	0	0	0.57
ENSMPUG00000024806	0.53	0.12	0.94	0.09	0.55	0	0.4
ENSMPUG00000024807	0	0	0	0	0	0	1.58
ENSMPUG00000024808	0	0	0	0	0	0	0
ENSMPUG00000024809	1.08	0	0	0	0	0	2.05
ENSMPUG00000024810	3.96	1.56	3.12	0.8	1.93	1.06	1.56
ENSMPUG00000024811	0	0	0	0.26	0	0	3.28
ENSMPUG00000024812	0	0	0	0	0	0	29.78
ENSMPUG00000024813	0	0.17	0	0	0	0	11.8
ENSMPUG00000024814	0	0	0	0	0	0	0
ENSMPUG00000024815	0	0	0	0	0	0	0.83
ENSMPUG00000024816	0	0	0	0	0	0	5.14
ENSMPUG00000024817	0	0	0	0	0	0	6.25
ENSMPUG00000024818	0	0	0	0	0	0	1.18
ENSMPUG00000024819	0	0	0	0	0	0	0
ENSMPUG00000024820	0.3	0	0	0	0	0	53.57
ENSMPUG00000024821	0	0	0	0	0	0	2.1
ENSMPUG00000024822	0	0	0	0	0	0	0.42
ENSMPUG00000024823	0	0	0	0	0	0	1.4
ENSMPUG00000024824	0.3	0.56	1.75	0.4	1.23	0	4.9
ENSMPUG00000024825	0	0	0	0	0	0	1.58
ENSMPUG00000024826	1.58	0	0	0	0	0	0
ENSMPUG00000024827	0	0	0	0	0	0	0.62
ENSMPUG00000024828	4.59	0.12	0	0.09	0	0	0
ENSMPUG00000024829	0	2.65	0	0	0	0	2.24
ENSMPUG00000024830	0	0	0	0	0	0	1.6
ENSMPUG00000024831	0	0	0	0	0	0	2.22
ENSMPUG00000024832	0	0	0	0	0	0	0
ENSMPUG00000024833	0	0	0	0	0	0	0
ENSMPUG00000024834	0.36	1.14	0	0	0.3	0	0.18
ENSMPUG00000024835	0	0	0	0	0	0	0
ENSMPUG00000024836	0	0	0	0	0	0	1.81
ENSMPUG00000024837	0	28.37	0	0	0	0.29	22.69
ENSMPUG00000024838	1.28	0.26	0.08	0.25	0	0.07	4.38
ENSMPUG00000024839	0	0	0	0	0.88	0	0
ENSMPUG00000024840	0	0	0	0	0	0	1.48
ENSMPUG00000024841	0	0	0	0	0	0	14.18
ENSMPUG00000024842	0	0	0	0	0	0	0
ENSMPUG00000024843	0	0	0	0	0	0	2.02
ENSMPUG00000024844	0	0	9.72	0	0	0	0
ENSMPUG00000024845	0	0	0	0.07	0	0	18.01
ENSMPUG00000024846	0	0	0	0	0	0	5.71
ENSMPUG00000024847	0	0	0	0	0	0	36.31
ENSMPUG00000024848	0	0	0	0	0	0	4.39
ENSMPUG00000024849	0.2	0.19	0.53	0	0	0	0
ENSMPUG00000024850	0	0	0	0	0	0	0
ENSMPUG00000024851	0.6	0.14	0.27	0	0.13	0.24	0.57
ENSMPUG00000024852	0.64	0	0	0	0	0	8.78
ENSMPUG00000024853	0	0	0	0	0	0	0
ENSMPUG00000024854	0	0	0	0	1.25	0	2.33
ENSMPUG00000024855	0	0	0.38	0	0	0	0
ENSMPUG00000024856	0	0	0	0	0	0	1.52
ENSMPUG00000024857	0	0	0	0	0	0	0.43
ENSMPUG00000024858	0	0.65	0	0	3.17	0.27	0
ENSMPUG00000024859	0	0	0	1.41	0.17	0	0
ENSMPUG00000024860	0	0	0	0	0	0	0
ENSMPUG00000024861	0	0	0	0	0.22	0	0.81
ENSMPUG00000024862	0	0	0	0	0	0	1.04
ENSMPUG00000024863	0	0	0	0	0.65	0	0
ENSMPUG00000024864	7.03	2.69	3.33	1.48	2.09	2.08	1.79
ENSMPUG00000024865	0	0	0	0	0	0	1.3
ENSMPUG00000024866	0.21	0	0.09	0.07	0.18	0.25	2.25
ENSMPUG00000024867	0	0	0	0	0	0	1.41
ENSMPUG00000024868	0.19	0.94	0.9	0.62	0.32	0.15	1.51
ENSMPUG00000024869	0.63	0.65	2.01	0.7	0.94	0.42	0.38
ENSMPUG00000024870	3.78	2.36	0.37	0.28	0	0	19.82
ENSMPUG00000024871	0.11	0.1	0	0	0.17	0	0
ENSMPUG00000024872	0.43	0	0.29	0	0.09	0.08	0.41
ENSMPUG00000024873	0	0	0	0	0	0	1.61
ENSMPUG00000024874	1.52	0.87	3.8	0.07	0	0.24	0.23
ENSMPUG00000024875	0	0.61	0	0.43	0	0	0.5
ENSMPUG00000024876	0	0	0	0	0.28	0	0
ENSMPUG00000024877	0	0	0.31	0	0	0	0.15
ENSMPUG00000024878	0	0	0	0	0	0	2.36
ENSMPUG00000024879	0	0	0	0	0	0	1.9
ENSMPUG00000024880	0	0	0	0	0.17	0.16	0.31
ENSMPUG00000024881	0	0	0	0	0	0	0
ENSMPUG00000024882	0	0	0	0	0	0	1.27
ENSMPUG00000024883	0	0	0	0	0	0	0
ENSMPUG00000024884	0	0	0	0	0	0	1.56
ENSMPUG00000024885	0	0.99	0.47	0	0.87	0	0
ENSMPUG00000024886	0	0	0	0	0	0	1.69
ENSMPUG00000024887	0	0	0.14	0	0	0	8.63
ENSMPUG00000024888	0	0	0	0	0	0	0.89
ENSMPUG00000024889	0	0	0	0	0	0	2.42
ENSMPUG00000024890	1.57	0.15	0.28	0	0	0	0.83
ENSMPUG00000024891	0	0	0	0	0	0	0
ENSMPUG00000024892	0	0	0	0	0	0.22	2.61
ENSMPUG00000024893	0	0	0	0	0	0	2.38
ENSMPUG00000024894	2.65	0	0.1	0.08	0	0	0.09
ENSMPUG00000024895	0	0	0	0	0	0	14.9
ENSMPUG00000024897	0	0	0	0	0	0	45.69
ENSMPUG00000024898	1	0	0	0	0	0	0
ENSMPUG00000024899	0	0	0	0	0	0	0
ENSMPUG00000024900	0	0	0	0	0	0	0
ENSMPUG00000024901	0	0	0	0	0	0	0
ENSMPUG00000024902	0	0	0	0	0	0	3.45
ENSMPUG00000024903	0	0	0	0	0	0	0
ENSMPUG00000024904	0	0	0	0	0	0	1.84
ENSMPUG00000024905	0	11.44	0	0	0	0	0.13
ENSMPUG00000024906	0	0.23	0	0	1.83	0	0
ENSMPUG00000024907	0	2.13	0	0	0	0	0
ENSMPUG00000024908	3.35	0	0	0	0	0	0
ENSMPUG00000024909	0	0	0	0	0	0	3.62
ENSMPUG00000024910	1.67	1.61	2.72	0.9	0.64	0.73	11.17
ENSMPUG00000024911	0	0	0	2.09	0	0	0
ENSMPUG00000024912	0	0	0	0	0	0	2.3
ENSMPUG00000024913	0	0	0	0	0	0	1.8
ENSMPUG00000024914	0	0	0	0	0	0	1.51
ENSMPUG00000024915	0	0	0	0	0	0	0.85
ENSMPUG00000024916	0	0	0	0	0	0	0
ENSMPUG00000024917	0	0	0	0	0	0.9	2.71
ENSMPUG00000024918	0	0	0	0	0	0	1.04
ENSMPUG00000024919	0.69	0	0	0	0	0	0.68
ENSMPUG00000024920	0	0	0	0	0	0	1.15
ENSMPUG00000024921	0	1.12	0	0	0	0	0
ENSMPUG00000024922	0.32	0	0	0.21	0	0	0
ENSMPUG00000024923	0	0	0	0	0	0	3.23
ENSMPUG00000024924	0.8	0	0	0	0	0	0.01
ENSMPUG00000024925	0	0	0	0	0	0	0
ENSMPUG00000024926	0	0	0	0	0	0	3.13
ENSMPUG00000024927	0.78	0.18	0	0	0.24	0	0.59
ENSMPUG00000024928	0	0	0	0	0	0	1.74
ENSMPUG00000024929	0	0	0	0	0	0	0
ENSMPUG00000024930	0	0	0	0	0.34	0	0.32
ENSMPUG00000024931	0	0.67	0	0	0	0	0
ENSMPUG00000024932	0	0	0	0	0	0	0.86
ENSMPUG00000024933	0	0	0	0	0	0	2
ENSMPUG00000024934	0.36	0.55	0.3	0.17	0.38	0	0.05
ENSMPUG00000024936	0	0.33	0.31	0.23	0	0	0
ENSMPUG00000024937	0	0	0	0	0	0	0
ENSMPUG00000024938	0.31	0	0	0	0	0	0.94
ENSMPUG00000024939	0	0.61	1.88	8.08	0	0	0
ENSMPUG00000024940	0	0	0	0	0	0	0.64
ENSMPUG00000024941	0	0	0	0	0	0	0
ENSMPUG00000024942	0	0	0	0	0	0	1.82
ENSMPUG00000024943	1.53	0	0	0	0	0	0
ENSMPUG00000024944	0	0	1.16	0	0	0	0
ENSMPUG00000024945	0	0	0.56	0	0	0	0.96
ENSMPUG00000024946	0	0	0	0	0	0	0.62
ENSMPUG00000024947	0.67	0	0.59	0	0	0	0.51
ENSMPUG00000024948	0	0	0	0	0	0	1.55
ENSMPUG00000024949	0	0	0	0	2.01	0	0
ENSMPUG00000024950	0	1.79	0.05	0.34	0	0	0
ENSMPUG00000024951	0	0	0	0.27	0	0	3.75
ENSMPUG00000024952	0	0	0	0	0	0	1.45
ENSMPUG00000024953	0.4	0	0	0	0	0	49.38
ENSMPUG00000024954	1.3	0.3	0.43	0.11	0	0.13	0
ENSMPUG00000024955	0	0	0	0.58	0	0	0
ENSMPUG00000024956	0.19	0	0	0	0	0	16.84
ENSMPUG00000024957	1.38	0	0	0	0	0	0
ENSMPUG00000024958	3.04	0	0	0	0	0	0
ENSMPUG00000024959	0	0	0	0	0	0	0
ENSMPUG00000024960	0	0	0	0	0	0	2.67
ENSMPUG00000024961	0	0	0	0	0	0	0
ENSMPUG00000024962	0	0	0	0	0	0	4.31
ENSMPUG00000024963	0	1.85	0	0	0.65	0	0
ENSMPUG00000024964	0	0	0	0	0	0	3.09
ENSMPUG00000024965	0.15	0	0	0	0.41	0	0
ENSMPUG00000024966	0.65	0	0	0	1.89	0	3.72
ENSMPUG00000024967	0	0	0	0	0	0	0.86
ENSMPUG00000024968	0	0	0	0	0	0	0
ENSMPUG00000024969	0	0	0	0	0	0	2.83
ENSMPUG00000024970	0.63	0	0	0	1.05	0	0.32
ENSMPUG00000024971	0	0	0	0	0	0	0
ENSMPUG00000024972	0	0	0	0	0	0	2.76
ENSMPUG00000024973	0	0	0	0	0	0	1.89
ENSMPUG00000024974	0	0	0	0	0	0	1.61
ENSMPUG00000024975	2.26	0	0.8	0.6	0.37	0	5.17
ENSMPUG00000024976	0	0	0	0	0	0	0
ENSMPUG00000024977	0	0	0	0	0	0	10.68
ENSMPUG00000024978	0	0	0	0	0	0	4.9
ENSMPUG00000024979	8.29	0.97	0	0.69	12.04	0	14.37
ENSMPUG00000024980	0.44	0.5	0.95	0.06	0.51	0.07	0.6
ENSMPUG00000024981	0	0	0	0	0	0	0
ENSMPUG00000024982	0	0	0	0	0	0	1.7
ENSMPUG00000024983	0	0	0	0.73	0	0	4.23
ENSMPUG00000024984	0.66	2.79	0.68	1.08	0.16	0.37	6.95
ENSMPUG00000024985	0	0	0	0	0	0	0
ENSMPUG00000024986	0.84	0.45	0.17	0	0.87	0.04	0.29
ENSMPUG00000024987	0	0	0	0	0	0	3.73
ENSMPUG00000024988	0	0	0	0	0	0	0.72
ENSMPUG00000024989	0	0	0	0	0	0	34.46
ENSMPUG00000024990	0	0	0	0	0	0	0
ENSMPUG00000024991	0	0	0	0	0	0	1.55
ENSMPUG00000024992	0	0	0	0	0	0	0
ENSMPUG00000024993	0	0	0	0	0	0	0
ENSMPUG00000024994	0	0	0	0	0	0	2.21
ENSMPUG00000024995	0	0.27	0	0	0	0.22	0
ENSMPUG00000024996	0	1.9	0.15	0.16	0.27	0	2.79
ENSMPUG00000024997	0	0	0	0	0	0	16.51
ENSMPUG00000024998	0	0	0	0	0	0	0.27
ENSMPUG00000024999	0	0	0.24	0.18	0	0	0
ENSMPUG00000025000	0.13	0.12	0	0	0.11	0	1.27
ENSMPUG00000025002	0	0	0	0	0	0	0.2
ENSMPUG00000025003	0	0	0	0	0	0	2.68
ENSMPUG00000025004	0	0	0	0	0	0	4
ENSMPUG00000025005	0	0	0	0	0	0	0
ENSMPUG00000025006	0.16	0	0	0	0.05	0	0.33
ENSMPUG00000025007	0	0	0.41	0	0	0	0
ENSMPUG00000025008	0	0	0	0	0	0	1.53
ENSMPUG00000025009	0	0	0	0	0	0	2.31
ENSMPUG00000025010	0.52	0.65	0.45	0.11	0.14	0.27	0
ENSMPUG00000025011	0	1.12	0	0	0	0	1.37
ENSMPUG00000025012	0	0	0	2.46	0	0	0
ENSMPUG00000025013	0	0.16	0	0	0	0.4	0.13
ENSMPUG00000025014	0	0	0	0	0	0	6.02
ENSMPUG00000025015	0.4	0.19	0	0	0	0	0
ENSMPUG00000025016	0	0	0	0	0	0	0
ENSMPUG00000025017	0	0	0	0	0	0	0
ENSMPUG00000025018	0	0	0	0	0	0	0
ENSMPUG00000025019	0	0	0	0	0	0	0
ENSMPUG00000025020	0	1.29	0	0	0	0	0.63
ENSMPUG00000025021	0	0	1.66	0	0	0	1.45
ENSMPUG00000025022	0	0	0	0	0	0	0
ENSMPUG00000025023	0	0.31	0	0	0	0.52	0
ENSMPUG00000025024	0	0.44	0	0	0	0	0.36
ENSMPUG00000025025	0	0	0	0	0	0	2.14
ENSMPUG00000025026	0	0	0	0.63	0	0	0
ENSMPUG00000025027	0	0	0	0	0	0	51.59
ENSMPUG00000025028	0	0	0.35	0	0	0	0
ENSMPUG00000025029	0	0	0	0	0	0	1.25
ENSMPUG00000025030	0	0	0	0	0	0	0
ENSMPUG00000025031	6.69	2.9	4.12	1.54	1.28	0.9	1.18
ENSMPUG00000025032	0	0	0	0	0	0	1.36
ENSMPUG00000025033	0	0	0	0	0	0	3.38
ENSMPUG00000025034	0.05	1.67	3.99	5.22	0.79	0.57	3.35
ENSMPUG00000025035	0	0.25	0.24	0	0	0	0.81
ENSMPUG00000025036	0	0	0	0	0	0	2.6
ENSMPUG00000025037	0	0	0	0	0	0	0
ENSMPUG00000025038	3.13	0	0	0	0	0	0
ENSMPUG00000025039	0.12	0	0	0	0.1	0	0
ENSMPUG00000025040	0	0	0	0	0	0	14.78
ENSMPUG00000025041	0.23	0	0	0.15	0	0	11.47
ENSMPUG00000025042	0	0	0	0	0	0	1.58
ENSMPUG00000025043	0	0	0	0	0	0	0
ENSMPUG00000025044	0	0	0	0	0	0	2.96
ENSMPUG00000025045	0	0	0	0.24	0	0	0.83
ENSMPUG00000025046	0.25	12.34	17.37	0.82	0.2	24.11	0.19
ENSMPUG00000025047	0	0	0	0	0	0	0
ENSMPUG00000025048	0.37	0	0	0.25	0	0	0.28
ENSMPUG00000025049	0	0	0	0	0	0	3.61
ENSMPUG00000025050	0	0	0	0.36	0	0	32.37
ENSMPUG00000025051	0	0	0	0	0	0	0
ENSMPUG00000025052	1.49	0	0	0	0	0	0
ENSMPUG00000025053	0.24	0.11	0.11	0.08	0	0	0.09
ENSMPUG00000025054	0	0	0	0	0	0	2.91
ENSMPUG00000025055	0	0	0	0	0	0	0
ENSMPUG00000025056	1.73	1.47	1.17	0.39	0.95	0.19	0.12
ENSMPUG00000025057	0	0.18	0	0	0.08	0	0
ENSMPUG00000025058	0	1.35	1.4	58.7	1.19	0	0.1
ENSMPUG00000025059	0	0	0	0	0	0	0
ENSMPUG00000025060	0	0	0	0	0	0	20.45
ENSMPUG00000025061	0.53	0	0	0	0	0	0
ENSMPUG00000025062	0	0	0	0	0	0	0
ENSMPUG00000025063	0	0	0	0	0	0	3.23
ENSMPUG00000025064	1.31	1.09	1.29	1.36	2.16	0.79	0.99
ENSMPUG00000025065	0	0	0	0	0	0	0.97
ENSMPUG00000025066	0.21	0	0.38	0	0	0	0.48
ENSMPUG00000025067	0	0	0.42	0	0.52	0	1.18
ENSMPUG00000025068	0	0	0	0	0	0	0.75
ENSMPUG00000025069	0.49	0	0.14	0	0	0	1.11
ENSMPUG00000025070	0	0	0	0	0	0	0.48
ENSMPUG00000025071	0	0	0	0	0	0	0
