Ens.ID	TPM.testis	TPM.heart	TPM.brain	TPM.muscle	TPM.colon	TPM.lung	TPM.spleen	TPM.liver	TPM.kidney
ENSGALG00000000511	24.796132	4.906506	35.698192	103.35237	36.724934	67.595024	53.855814	10.450469	12.348498
ENSGALG00000000513	14.573981	3.112057	9.118763	4.455714	13.422212	16.846789	19.859148	7.621824	5.980753
ENSGALG00000000514	51.932576	33.186107	28.001726	19.563957	56.499551	83.122343	78.599814	69.735686	65.285913
ENSGALG00000000516	9.964947	0.056302	2.349133	0	6.156352	1.361589	1.309723	0.613148	0.224381
ENSGALG00000000518	31.905548	6.473481	69.072683	8.170311	15.765606	16.416698	19.472672	9.382024	10.333003
ENSGALG00000000519	124.364066	0.487429	1.102422	0.052275	1.206516	2.535916	1.608211	0.130404	0.710575
ENSGALG00000000521	0.521729	0.457488	58.027565	0.012831	96.565295	2.973826	0.495657	56.278395	2.428045
ENSGALG00000000522	31.36318	24.39502	20.461957	21.674721	32.776828	28.979677	40.428558	36.040899	25.803258
ENSGALG00000000523	12.528987	0.870168	10.81932	14.427309	18.342768	53.703428	76.080211	13.675015	14.130819
ENSGALG00000000525	28.731192	0.787531	7.741948	6.634603	13.793261	36.480042	35.197094	3.809377	7.652855
ENSGALG00000000526	1.628444	0	2.59094	0	10.309571	0.439485	0	4.297334	0.291262
ENSGALG00000000527	34.862872	42.436121	72.745754	38.483474	137.105797	243.65855	351.738222	37.972358	44.270275
ENSGALG00000000528	226.140642	3.993235	22.980719	0.481616	12.305783	14.548332	8.237057	12.847718	15.010967
ENSGALG00000000529	9.67646	10.761612	20.577845	2.98244	35.973751	47.173115	186.13115	5.888666	7.082855
ENSGALG00000000530	22.654731	0.557621	25.046579	6.298755	15.269539	29.317692	36.059524	13.700191	11.19905
ENSGALG00000000533	235.792348	61.357382	139.641351	62.757704	216.12629	196.233101	299.816705	107.33172	113.329942
ENSGALG00000000534	1.581721	0.7584	0.495736	0.115356	2.530932	4.383113	9.586353	11.022832	0.548146
ENSGALG00000000535	20.860822	1.347942	20.525993	6.368963	13.985117	42.687091	42.663749	12.932524	6.583033
ENSGALG00000000538	240.638332	11.295555	23.711151	17.090587	28.140787	53.282135	46.713839	16.268294	16.300026
ENSGALG00000000540	329.908053	8.727885	23.013168	2.896843	15.301601	43.165576	20.806763	6.976256	13.490655
ENSGALG00000000541	59.514524	21.975296	43.490404	25.701276	53.685065	94.605165	115.736516	38.113749	29.515218
ENSGALG00000000542	90.884987	65.698626	92.171951	84.217419	201.625221	164.506443	243.336466	144.853001	128.76932
ENSGALG00000000543	15.732009	0.677026	13.099906	1.594049	7.52151	8.704043	55.430368	3.027457	3.867274
ENSGALG00000000544	21.511175	0.510939	0.70038	0.537417	18.97137	14.135279	124.7215	3.438989	2.100587
ENSGALG00000000545	0.392478	0.013527	0.111788	0	0.142006	0.262188	0.161083	1.456586	2.230115
ENSGALG00000000546	10.272684	2.052611	11.039266	5.835556	9.474469	17.446863	16.711431	4.932871	5.652955
ENSGALG00000000547	8.414046	1.110417	0.130553	2.300952	27.794777	11.62105	1.192847	14.288732	24.36314
ENSGALG00000000548	0.65987	0.053513	0.096081	0.03347	0.154005	0.932648	2.273011	0.184272	0.119744
ENSGALG00000000549	7.296417	19.982047	2.684328	0	7.985373	15.782051	3.376641	19.758862	32.891415
ENSGALG00000000550	104.217673	6.165227	27.424095	16.708097	21.294609	37.913393	33.219931	10.057857	9.647365
ENSGALG00000000551	28.204707	1.6627	14.944089	4.330291	9.563578	15.279995	11.561265	17.607474	13.972539
ENSGALG00000000556	0.690568	0	0.572481	0	0.219357	0.343711	0.724692	0.037268	0.257737
ENSGALG00000000557	103.496268	0.470645	18.084475	0	1.344864	2.37723	0.709336	82.884476	1.457917
ENSGALG00000000558	4.314728	13.513822	32.329869	0.033697	0.613724	5.808184	3.333037	0.759725	2.546781
ENSGALG00000000560	15.266105	3.199019	1.470983	15.130383	6.815502	202.118295	3.898274	0.841163	1.310907
ENSGALG00000000562	9.987482	9.983468	40.506357	20.100702	169.713136	222.151967	892.58342	145.470944	25.637311
ENSGALG00000000564	14.156933	3.797632	31.72791	65.371225	23.89781	35.950416	25.670452	16.835502	17.856559
ENSGALG00000000568	2.248303	0.121916	0.318327	0	0.395488	0.859866	0.956663	0.131096	0.059576
ENSGALG00000000569	27.653075	2.611521	131.556335	1.727293	23.905488	37.915394	16.953824	0.359383	4.941887
ENSGALG00000000573	25.566553	1.199209	6.161777	1.12088	5.185623	13.578788	12.339361	2.116747	8.218779
ENSGALG00000000576	27.493477	2.713364	1.896607	1.564522	4.570956	3.129639	5.680463	4.402443	4.49796
ENSGALG00000000577	143.140897	6.014462	40.897745	25.35471	30.649284	43.865621	60.074611	20.874366	21.303963
ENSGALG00000000579	95.189762	63.942041	47.814547	66.653496	131.731517	149.432306	128.260328	30.551086	69.43066
ENSGALG00000000581	42.140479	5.001773	39.876376	19.173405	28.330205	43.91784	48.949639	14.088714	17.400005
ENSGALG00000000583	1.914288	3.71564	4.955662	2.001516	6.939314	18.798383	16.474954	6.964737	3.192351
ENSGALG00000000584	4.127297	0.452792	3.101139	0.396004	2.367379	1.647589	4.023035	0.609822	1.002575
ENSGALG00000000585	159.317802	16.4946	127.032516	1.55037	231.605203	92.194364	116.435037	50.904131	25.481545
ENSGALG00000000587	1.901608	4.564539	22.55367	0.883198	55.558702	8.24371	5.824974	15.424191	5.221136
ENSGALG00000000589	2.338932	1.861179	2.005274	0.393121	27.193222	19.207367	56.957603	7.364395	3.313546
ENSGALG00000000593	4.404229	0.28262	0.107701	0	0.605711	1.155236	0.08461	0.022776	0.220042
ENSGALG00000000596	78.559945	3.628759	28.699402	37.574282	33.357309	34.03889	37.015535	14.472068	17.876084
ENSGALG00000000597	58.504303	4.015579	69.404731	44.225686	43.101419	65.579176	62.096574	22.172055	29.022679
ENSGALG00000000599	60.772006	7.125917	19.000301	0.514657	15.587661	51.031441	37.245456	17.020423	6.833639
ENSGALG00000000600	1.082155	0.727222	0.660334	0.643355	14.969976	18.71953	75.503068	3.265089	1.87784
ENSGALG00000000603	51.225566	10.171979	32.24977	16.073352	49.247854	65.15051	96.007711	28.827655	20.301691
ENSGALG00000000604	0.568097	0.968815	36.7281	0	3.558154	0.628581	3.59849	0.029342	0.334081
ENSGALG00000000606	55.84448	31.517988	205.560459	47.68686	46.562307	76.934094	87.197994	26.005934	23.928087
ENSGALG00000000607	3.601476	2.373176	213.375266	0.260929	4.214386	1.545146	0.189186	0.147416	0.822816
ENSGALG00000000608	2.023653	0.891713	0.132053	0	417.516165	129.980216	0.386242	103.242864	159.791012
ENSGALG00000000610	24.524201	0.256051	79.742336	0.57897	3.26564	9.961543	2.607358	0.445006	3.05958
ENSGALG00000000611	26.588363	6.188538	19.912992	18.88406	27.432043	43.435541	38.6405	14.924755	14.157092
ENSGALG00000000613	47.759095	9.681256	219.981989	15.92717	50.560856	85.207741	61.365257	39.708535	42.056035
ENSGALG00000000615	25.046738	8.7851	13.866485	17.146451	23.077636	16.564246	29.272832	7.554836	9.090756
ENSGALG00000000616	0.330786	0.582436	0.117062	0	298.80697	33.492583	0.801766	3.177271	16.113514
ENSGALG00000000618	30.70661	10.254991	65.93951	12.677948	21.818221	34.686684	29.799809	7.804563	10.803876
ENSGALG00000000619	0.520858	0.071815	5.015999	0.120637	6.245792	1.520977	0.774893	19.534578	2.583747
ENSGALG00000000620	1.569913	3181.251943	311.105481	628.262518	52.547605	324.415423	18.669632	1.858264	77.256995
ENSGALG00000000621	4.956729	41.270442	17.655113	3.729514	28.004135	159.731647	41.348469	13.333244	9.467093
ENSGALG00000000623	1.260515	12.561809	18.764756	7.305084	12.112448	15.992965	10.887747	8.091671	2.298295
ENSGALG00000000624	31.092008	6.032092	11.525323	7.764909	11.822117	14.033147	18.901017	11.337943	7.676471
ENSGALG00000000625	886.158713	7.895133	382.983031	41.628401	26.565149	29.750376	53.949672	9.028649	8.727782
ENSGALG00000000627	53.274151	6.998166	24.779159	32.78297	18.473545	26.158648	25.356864	20.275371	30.460707
ENSGALG00000000628	3.889579	0.144199	26.055487	0.182065	5.879933	5.559924	38.266643	1.272772	0.863216
ENSGALG00000000629	154.944248	120.272989	77.410985	140.664777	78.006868	57.608584	50.42308	73.066865	70.336391
ENSGALG00000000630	2.147022	0.046609	1.840086	0	0.098629	0.144649	0.0208	0.016377	0.060219
ENSGALG00000000632	7.102896	0.290644	1.003901	0	5.900201	2.769054	5.023865	0.707208	0.811418
ENSGALG00000000634	39.636515	6.000672	13.79065	58.93981	10.093129	18.102233	11.859717	3.891221	4.668761
ENSGALG00000000636	77.760758	0.880478	13.988766	25.338746	20.331343	26.927698	70.670831	6.921343	14.102534
ENSGALG00000000637	7.573345	2.820661	6.51956	8.455577	10.051465	15.313756	16.576566	5.756421	6.583424
ENSGALG00000000638	51.901732	4.704273	9.933799	8.575452	11.474679	7.759611	21.087191	7.364441	7.347806
ENSGALG00000000639	1.12267	0.25486	86.16294	1.010065	0.523852	0.645744	1.021577	0.181899	0.800682
ENSGALG00000000641	27.68132	6.433506	20.027564	4.056519	16.922081	20.476235	20.133178	14.824602	9.137045
ENSGALG00000000642	3.035121	3.052597	3.313916	0.647909	4.550793	9.073477	7.681804	2.506432	1.583763
ENSGALG00000000643	10.768263	1.339517	7.014977	2.243679	9.993855	16.657468	19.332076	5.284584	10.916951
ENSGALG00000000644	7.499753	0.288748	49.223965	0.390385	1.367675	7.110834	3.919774	5.302959	8.070499
ENSGALG00000000645	0.747597	0.776778	0.393191	1.561173	12.317097	6.548008	1.865875	0.636122	1.581321
ENSGALG00000000650	31.066515	18.235152	24.132518	33.292411	26.589232	19.1639	37.813432	35.597051	28.809528
ENSGALG00000000652	162.190267	23.226664	175.338141	9.567437	44.918917	32.321965	43.949368	4.435331	10.920029
ENSGALG00000000653	0.934423	0.114394	48.318918	0	0.594508	0.117365	0.029431	0.00688	0.002532
ENSGALG00000000654	0.894751	0.057134	0.362704	0	0.046152	1.381644	0.354368	0.120758	0.185084
ENSGALG00000000656	77.218356	0.445034	0.47258	0	0.524005	1.73068	0.687237	0.123277	0.254504
ENSGALG00000000657	34.041823	3.779971	17.211109	6.059223	16.371091	20.264514	29.822177	8.233068	9.37576
ENSGALG00000000660	55.156675	28.491567	67.565077	26.41726	93.971601	52.087966	58.377005	48.304944	46.901612
ENSGALG00000000667	0.456152	0.113285	1.205391	0	29.126866	6.356219	1.919525	0.158466	1.01469
ENSGALG00000000668	17.776409	3.138409	43.90007	15.524695	24.1059	40.916064	50.458978	13.308256	16.857055
ENSGALG00000000669	130.641805	13.120258	28.656814	16.934576	50.339983	91.359784	63.727158	31.337341	15.005059
ENSGALG00000000670	16.299271	0.542478	24.230314	6.882302	5.672298	16.393029	11.014476	3.400611	6.394284
ENSGALG00000000671	9.794498	0.740785	3.081434	2.54998	6.061631	16.419656	15.464916	1.919164	4.875165
ENSGALG00000000672	13.143392	5.922188	17.581037	10.036686	13.578795	21.005292	18.491819	6.252455	8.448783
ENSGALG00000000673	3.184602	1.226408	107.887547	11.086696	6.082562	8.976379	9.070147	6.748559	2.552738
ENSGALG00000000674	16.223369	3.593385	15.485363	3.617055	72.806697	56.325957	15.712216	24.925435	43.53549
ENSGALG00000000675	21.965864	5.214791	18.376315	9.106073	13.440858	13.550167	20.276605	4.484203	4.470631
ENSGALG00000000678	7.581523	13.373178	25.567241	3.016237	69.451162	74.993092	50.472815	142.963898	49.968628
ENSGALG00000000680	0.244584	0.067207	1.908008	0.297228	19.853965	12.082405	0.235224	0.693756	8.725117
ENSGALG00000000681	7.582471	0.384637	21.85569	15.189906	27.700127	12.927278	7.925985	0.285506	3.373607
ENSGALG00000000684	1.003259	0.350462	13.071933	0.226408	20.478593	6.883387	2.286731	0.134534	0.643518
ENSGALG00000000685	19.700096	5.500592	16.904671	8.364384	27.696316	32.562532	52.361878	8.390478	14.450438
ENSGALG00000000687	29.911261	0.213068	2.959747	1.152823	2.731948	4.350121	2.587808	0.575315	1.796135
ENSGALG00000000690	1.355403	0.006134	4.192922	0	1.399722	0.015398	0.257832	0	0.096679
ENSGALG00000000692	4.220419	2.165014	20.653041	0	22.528269	4.239909	6.740645	42.866311	47.370035
ENSGALG00000000693	123.886855	9.033468	11.725815	8.243963	22.367879	28.117935	31.161823	15.725427	12.372337
ENSGALG00000000694	11.230754	2.872989	41.712189	0.767047	27.080856	30.480374	121.947296	8.47945	5.107119
ENSGALG00000000695	4.135859	1.034036	34.409537	0.090312	18.082485	16.093241	10.010458	2.501815	14.470517
ENSGALG00000000699	24.326114	4.343457	14.812828	9.504287	28.179993	25.570994	39.139766	12.408779	8.763854
ENSGALG00000000701	9.176916	0.260051	19.053379	4.777598	8.239583	25.585334	43.163412	4.362671	8.640768
ENSGALG00000000703	9.817898	0.405069	1.447869	0.166898	38.924841	10.689472	31.626536	6.018099	5.976624
ENSGALG00000000706	26.438205	1.475067	11.486884	1.266374	7.551492	8.806027	11.832827	5.369401	5.639148
ENSGALG00000000707	76.265839	79.592344	101.514241	343.604776	101.800018	122.770917	120.175904	63.803828	75.02648
ENSGALG00000000708	74.291936	58.178588	198.944777	94.589271	186.485398	174.088635	269.223113	130.060734	141.90672
ENSGALG00000000710	15.778848	42.538822	4.719509	5.915605	6.463979	6.131814	6.707417	3.543699	3.405892
ENSGALG00000000712	16.026749	5.518485	23.375571	6.497169	20.543494	26.598709	53.225745	31.789579	19.569064
ENSGALG00000000713	48.459686	0.8355	6.766397	6.901982	15.802813	35.715062	20.754093	10.308017	7.547305
ENSGALG00000000719	478.433482	400.786586	547.164187	636.047068	1077.576502	925.614498	1976.995268	687.661499	480.52715
ENSGALG00000000720	5.614281	19.705709	8.865255	1.732656	47.961159	138.510918	71.507307	22.949161	10.698508
ENSGALG00000000721	14.675789	3.435703	18.425433	21.962045	16.434768	15.114909	31.168982	37.326795	21.336856
ENSGALG00000000722	0.834693	0.075425	0.244063	0.06203	0.259931	0.195136	0.312733	0.036033	0.019993
ENSGALG00000000723	61.798866	11.454327	152.040331	15.579941	56.377765	49.428253	46.285842	18.06746	23.22634
ENSGALG00000000724	32.598704	6.237843	21.280893	16.49813	39.636515	37.619939	54.054904	40.48874	79.545708
ENSGALG00000000725	8.971406	0.135686	8.086745	2.819746	3.750475	16.117055	13.789042	0.796266	4.093061
ENSGALG00000000726	47.557891	14.423456	65.957883	83.337127	79.77273	96.082893	107.088444	37.929367	79.251919
ENSGALG00000000729	32.912259	2.882044	21.220315	6.520385	13.675591	15.739832	17.491016	4.955326	10.118441
ENSGALG00000000730	4.894705	0.140736	0.409096	278.150932	0.209252	0.816536	1.052176	0.820959	0.405754
ENSGALG00000000731	1.744301	0.437602	0.364554	0.520001	4.461095	4.332862	26.72234	17.56166	0.327179
ENSGALG00000000733	1.142561	0.006783	0.919958	1.718672	0.113342	0.649182	1.011532	0.962474	28.310561
ENSGALG00000000734	16.793114	4.301952	29.735792	5.966637	21.729139	20.059135	33.602352	11.623197	13.000612
ENSGALG00000000735	0.842934	0.439568	0	0	120.722561	57.310231	0.275988	0.021868	0.210838
ENSGALG00000000736	5.181715	0.642233	1.023485	0.742915	31.647486	6.780359	26.330427	13.052898	4.443727
ENSGALG00000000737	15.453727	2.130554	7.981641	2.369575	10.64466	12.199393	6.340631	7.737897	12.970901
ENSGALG00000000739	7.391537	2.73763	5.443368	1.263694	5.826946	10.080355	9.775647	2.338566	2.663029
ENSGALG00000000740	12.487019	6.471473	3.991648	3.952515	13.814708	14.633361	21.00354	8.294569	5.703025
ENSGALG00000000742	84.269409	6.463994	4.597364	1.680264	30.764727	81.453501	96.884998	7.896861	4.514059
ENSGALG00000000745	5.470814	0.22464	0.36106	2.002827	0.027373	12.85752	0.030042	0.006114	0.018589
ENSGALG00000000747	30.166916	6.700971	96.690844	17.580283	14.50013	28.5036	29.810683	8.447214	8.123657
ENSGALG00000000748	68.038863	0.811893	2.427047	0.232366	28.235851	14.822721	2.72552	4.564842	7.970173
ENSGALG00000000750	1.821013	1.556479	6.303538	1.300714	21.048747	13.882099	9.415265	2.081176	5.15268
ENSGALG00000000751	120.046029	24.904827	31.946897	52.969987	65.961604	126.566012	108.690521	40.941904	31.219915
ENSGALG00000000753	44.728935	7.837039	25.745338	19.989615	23.826958	47.581781	40.636477	8.40623	18.072108
ENSGALG00000000755	62.915924	1.347725	7.784693	1.14078	5.05496	21.125959	13.010145	4.436252	3.755838
ENSGALG00000000761	1.8763	1.770919	15.507441	2.410805	55.835346	14.206953	2.577658	58.649255	8.269414
ENSGALG00000000764	165.926995	40.188279	71.938169	57.942584	183.694149	180.767552	247.111698	196.041025	88.015757
ENSGALG00000000766	94.386221	31.069526	101.130653	107.713983	62.490081	82.010045	116.005175	42.701325	41.992901
ENSGALG00000000769	3.241803	0.096055	3.420927	0	4.54033	6.410098	2.366801	0.293449	0.495942
ENSGALG00000000771	4.590316	1.514577	11.116285	56.128722	20.952758	26.37342	47.884928	11.332992	62.916328
ENSGALG00000000774	12.846538	4.393154	3.044182	2.921694	5.194902	3.816805	22.274792	3.076516	0.688203
ENSGALG00000000775	5.671714	18.248817	20.558838	6.470223	315.816142	309.05083	808.118033	367.156932	15.725087
ENSGALG00000000776	19.488852	12.396492	22.17761	10.640646	9.67926	15.604975	18.139105	8.285005	8.967733
ENSGALG00000000777	44.533629	1.170999	12.579891	9.848183	18.997806	22.102402	24.230126	9.891262	15.915914
ENSGALG00000000779	7.054387	0.001363	0.132717	0.677221	0.105618	0.64288	0.056433	0.014885	0.183185
ENSGALG00000000780	5.841967	0.162511	43.681694	0.028701	6.033177	0.833399	6.953885	0.136932	2.486936
ENSGALG00000000781	20.729154	1.980137	444.676209	13.922584	4.11694	2.23459	4.620703	0.990971	0.896328
ENSGALG00000000783	7.000326	0.072651	2.788816	0.624099	2.783403	9.931974	32.160759	6.155636	1.051939
ENSGALG00000000784	94.277708	5.987883	49.60648	3.294569	14.769648	28.284357	27.59475	7.591538	10.201339
ENSGALG00000000785	5.387379	55.446974	8.67045	12.867616	17.255489	29.879615	16.95119	4.519531	13.078625
ENSGALG00000000786	1.77739	0	0.069537	0	0	0.032396	0	0	0
ENSGALG00000000787	99.508631	10.343089	29.023508	20.547782	39.288007	46.995874	59.574247	23.737321	26.019867
ENSGALG00000000788	0.689157	0.014507	0.009856	0	0.619273	0.678712	0.763342	0.103282	0.067302
ENSGALG00000000789	41.059082	4.628277	4.503724	2.562893	17.941774	13.4341	22.555921	7.400784	6.421263
ENSGALG00000000790	89.849217	22.062099	126.810925	79.6746	65.024896	91.831333	96.405134	31.218493	57.805821
ENSGALG00000000791	18.875061	0.444074	4.940472	0	5.815771	4.944825	8.989832	0.47431	0.409228
ENSGALG00000000793	45.160306	34.074449	35.802075	83.14634	59.187296	67.187602	64.510482	43.656133	33.27013
ENSGALG00000000794	50.264112	27.052339	148.665168	20.230048	40.356362	56.823714	66.484367	33.13909	28.962417
ENSGALG00000000795	14.384086	5.014258	10.378757	1.047403	13.290304	33.225506	26.735745	11.243505	7.294827
ENSGALG00000000800	24.299227	2.218736	12.051055	8.555694	10.113021	11.576862	14.409438	4.027912	9.026515
ENSGALG00000000802	14.769712	2.313014	7.236858	1.586106	15.77367	15.796884	26.259748	8.676798	6.782799
ENSGALG00000000803	0.525925	0	0.110411	0	0	0.043492	0.075365	0.015533	0.090996
ENSGALG00000000804	21.671287	4.337024	12.491295	4.247857	14.67737	23.737863	31.630815	10.416001	11.256381
ENSGALG00000000806	1.721711	1.719451	38.867433	0	0.187922	0.852934	0.260538	2.957692	0.14092
ENSGALG00000000807	2.35088	0.613278	2.830705	0	7.796947	3.395006	6.618554	1.335728	0
ENSGALG00000000808	0.435532	0	0.066182	0	0.020559	0.056699	0	0	0.017363
ENSGALG00000000810	0.418821	0.801318	3.561594	0.721996	3.855239	6.470161	17.436845	1.190463	0.399172
ENSGALG00000000811	66.979713	12.527305	42.644176	31.963277	71.132641	71.245763	76.12055	42.261452	54.105578
ENSGALG00000000812	208.701066	71.287165	532.235271	253.702442	344.731929	272.183832	276.638568	253.127299	155.05815
ENSGALG00000000814	57.607159	22.283785	94.553375	80.366942	89.290717	106.109266	157.195301	44.513621	56.294089
ENSGALG00000000816	18.31456	1.512063	32.352806	3.814642	8.007525	21.917267	24.316479	6.410137	3.552518
ENSGALG00000000817	39.769359	11.857664	47.117409	12.222018	25.181801	32.826189	42.294068	9.584251	12.365615
ENSGALG00000000818	0.470179	0.258027	0.925508	1.518821	3.350682	3.175167	0.344045	0.2259	3.972022
ENSGALG00000000819	15.746691	1.049374	4.115299	202.790377	3.336475	9.567755	8.971646	2.610028	2.492411
ENSGALG00000000820	11.692474	0.049612	18.920907	0.101643	0.211898	0.820787	1.502665	3.130736	3.236266
ENSGALG00000000823	19.421837	8.421147	26.078056	16.36091	32.078929	49.590464	73.585308	28.246222	24.394996
