Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.lung	TPM.muscle	TPM.testis
ENSOCUG00000028813	0	0	0	0	0	0	0
ENSOCUG00000028814	0	0	0	0	0	0	0
ENSOCUG00000028815	0	0	0	0	0	0	0
ENSOCUG00000028816	0	0	0	0	0	0	0
ENSOCUG00000028817	0	0	0	0	0	0	0
ENSOCUG00000028818	0	0	0.27	0	0	0	0
ENSOCUG00000028819	0	0	0	0	0	0	0
ENSOCUG00000028820	0	0	0	0	0	0	0
ENSOCUG00000028821	0	0	0	0	0	0	0
ENSOCUG00000028822	0	0	0	0	0	0	0
ENSOCUG00000028823	0	0	0	0	0	0	0
ENSOCUG00000028824	0	0	0	0	0	0	0
ENSOCUG00000028825	0	0	0	0	0	0	0
ENSOCUG00000028826	0	0	0	0	0	0	0
ENSOCUG00000028827	0	0	0	0	0	0	0
ENSOCUG00000028828	0	0	0	0	0	0	0
ENSOCUG00000028829	0	0	0	0	0	0	0
ENSOCUG00000028830	0	0	0	0	0	0	0
ENSOCUG00000028831	0	0	0	0	0	0	0
ENSOCUG00000028832	0	0	0	0	0	0	0
ENSOCUG00000028833	0	0	0	0	0	0	0
ENSOCUG00000028834	0	0	0	0	0	0	0
ENSOCUG00000028835	0	0	0	0	0	0	0
ENSOCUG00000028836	0	0	0	0	0	0	0
ENSOCUG00000028837	0	0	0	0	0	0	0
ENSOCUG00000028838	0	0	0	0	0	0	0
ENSOCUG00000028839	0	0	0	0	0	0	0
ENSOCUG00000028840	0	0	0	0	0	0	0
ENSOCUG00000028841	0	0	0	0	0	0	0
ENSOCUG00000028842	0	0	0	0	0	0	0
ENSOCUG00000028843	0	0	0	0	0	0	0
ENSOCUG00000028844	0	0	0	0	0	0	0
ENSOCUG00000028845	0	0	0	0	0	0	0
ENSOCUG00000028846	0	0	0	0	0	0	0
ENSOCUG00000028847	0	0	0	0	0	0	0
ENSOCUG00000028848	0	0	0	0	0	0	0
ENSOCUG00000028849	0	0	0	0	0	0	0
ENSOCUG00000028850	0	0	0	0	0	0	0
ENSOCUG00000028851	0	0	0	0	0	0	0
ENSOCUG00000028852	0	0	0	0	0	0	0
ENSOCUG00000028853	0	0	0	0	0	0	0
ENSOCUG00000028854	0	0	0	0	0	0	0
ENSOCUG00000028855	0	0	0	0	0	0	0
ENSOCUG00000028856	0	0	0	0	0	0	0
ENSOCUG00000028857	0	0	0	0	0	0	0
ENSOCUG00000028858	0	0	0	0	0	0	0
ENSOCUG00000028859	0	0	0	0	0	0	0
ENSOCUG00000028860	0	0	0	0	0	0	0
ENSOCUG00000028861	0	0	0	0	0	0	0
ENSOCUG00000028862	0	0	0	0	0	0	0
ENSOCUG00000028863	0	0	0	0	0	0	0
ENSOCUG00000028864	0	0	0	0	0	0	0
ENSOCUG00000028865	0.54	0.35	0.86	0.47	1.17	0	0.49
ENSOCUG00000028866	0	0	0	0	0	0	0
ENSOCUG00000028867	0	0	0	0	0	0	0
ENSOCUG00000028868	0	0	0	0	0	0	0
ENSOCUG00000028869	0	0	0	0	0	0	0
ENSOCUG00000028870	0	0	0	0	0	0	0
ENSOCUG00000028871	0	0	0	0	0	0	0
ENSOCUG00000028872	0	0	0	0	0	0	0
ENSOCUG00000028873	0	0	0	0	0	0	0
ENSOCUG00000028874	0	0	0	0	0	0	0
ENSOCUG00000028875	0	0	0	0	0	0	0
ENSOCUG00000028876	0	0	0	0	0	0	0
ENSOCUG00000028877	0	0	0	0	0	0	0
ENSOCUG00000028878	0	0	0	0	0	0	0
ENSOCUG00000028879	0	0	0	0	0	0	0
ENSOCUG00000028880	0	0	0	0	0	0	0
ENSOCUG00000028881	0	0	0	0	0	0	0
ENSOCUG00000028882	0	0	0	0	0	0	0
ENSOCUG00000028883	0	0	0	0	0	0	0
ENSOCUG00000028884	1.62	0	0	0	0	0	0
ENSOCUG00000028885	0	0	0	0	0	0	0
ENSOCUG00000028886	0	0	0	0	0	0	0
ENSOCUG00000028887	0	0	0	0	0	0	0
ENSOCUG00000028888	0	0	0	0	0	0	0
ENSOCUG00000028889	0	0	0	0	0	0	0
ENSOCUG00000028890	0	0	0	0	0	0	0
ENSOCUG00000028891	0	0	0	0	0	0	0
ENSOCUG00000028892	0	0	0	0	0	0	0
ENSOCUG00000028893	0	0	0	0	0	0	0
ENSOCUG00000028894	0	0	0	0	0	0	0
ENSOCUG00000028895	0	0	0	0	0	0	0
ENSOCUG00000028896	0	0	0	0	0	0	0
ENSOCUG00000028897	0	0	0	0	0	0	0
ENSOCUG00000028898	0	0.06	0	0	0	0	0.21
ENSOCUG00000028899	0	0	0	0	0	0	0
ENSOCUG00000028900	0	0	0	0	0	0	0.68
ENSOCUG00000028901	0	0	0	0	0	0	0
ENSOCUG00000028902	0	0.98	0	0	1.63	0	0
ENSOCUG00000028903	0	0	0	0	0	0	0
ENSOCUG00000028904	0	0	0	0	0	0	0
ENSOCUG00000028905	0	0	0.61	0	0	0	0
ENSOCUG00000028906	0	0	0	0	0	0	0
ENSOCUG00000028907	0	0	0	0	0	0	0
ENSOCUG00000028908	0	0	0	0	0	0	0
ENSOCUG00000028909	0	0	0	0	0	0	0
ENSOCUG00000028910	0	0	0	0	0	0	0
ENSOCUG00000028911	0	0	0	0	0	0	0
ENSOCUG00000028912	0	0	0	0	0	0	0
ENSOCUG00000028913	0	0	0	0	0	0	0
ENSOCUG00000028914	0	0	0	0	0	0	0
ENSOCUG00000028915	0	0	0	0	0	0	0
ENSOCUG00000028916	0	0	0	0	0	0	0
ENSOCUG00000028917	0	0	0	0	0	0	0
ENSOCUG00000028918	0	0	0	0	0	0	0
ENSOCUG00000028919	0	0	0	0	0	0	0
ENSOCUG00000028920	0	0	0	0	0	0	0
ENSOCUG00000028921	0	0	0	0	0	0	0
ENSOCUG00000028922	0	0	0	0	0	0	0
ENSOCUG00000028923	0	0	0	0	0	0	0
ENSOCUG00000028924	0	0.06	0	0	0	0	0.21
ENSOCUG00000028925	0	0	0	0	0	0	0
ENSOCUG00000028926	0	0	0	0	0	0	0
ENSOCUG00000028927	0	0	0	0	0	0	0
ENSOCUG00000028928	0	0	0	0	0	0	0
ENSOCUG00000028929	0	0	0	0	0	0	0
ENSOCUG00000028930	0	0	0	0	0	0	0
ENSOCUG00000028931	0	0	0	0	0	0	0
ENSOCUG00000028932	0	0	0	0	0	0	0
ENSOCUG00000028933	0	0	0.88	0	0	0	0
ENSOCUG00000028934	0	0	0	0	0	0	0
ENSOCUG00000028935	0	0	0	0	0	0	0
ENSOCUG00000028936	0	0	0	0	0	0	0
ENSOCUG00000028937	0	0	0	0	0	0	0
ENSOCUG00000028938	0	0	0	0	0	0	0
ENSOCUG00000028939	0	0	0	0	0	0	0
ENSOCUG00000028940	0	0.49	0	0	0	0	0
ENSOCUG00000028941	0	0	0	0	0	0	0
ENSOCUG00000028942	0	0	0	0	0	0	0
ENSOCUG00000028943	0	0	0	0	0	0	0
ENSOCUG00000028944	0	0	0	0	0	0	0
ENSOCUG00000028945	0	0	0	0	0	0	0
ENSOCUG00000028946	0	0	0	0	0	0	0
ENSOCUG00000028947	0	0	0	0	0	0	0
ENSOCUG00000028948	0	0	0	0	0	0	0
ENSOCUG00000028949	0	0	0	0	0	0	0
ENSOCUG00000028950	0	0	0	0	0	0	0
ENSOCUG00000028951	0	0	0	0	0	0	0
ENSOCUG00000028952	0	0	0	0	0	0	0
ENSOCUG00000028953	0	0	0	0	0	0	0
ENSOCUG00000028954	0	0	0	0	0	0	0
ENSOCUG00000028955	0	0	0	0	0	0	0
ENSOCUG00000028956	0	0	0	0	0	0	0
ENSOCUG00000028957	0	0	0	0	0	0	0
ENSOCUG00000028958	0	0	0	0	0	0	0
ENSOCUG00000028959	0	0	0	0	0	0	0
ENSOCUG00000028960	0	0	0	0	0	0	0
ENSOCUG00000028961	0	0	0	0	0	0	0
ENSOCUG00000028962	0	0	0	0	0	0	0
ENSOCUG00000028963	0	0	0	0	0	0	0
ENSOCUG00000028964	0	0	0	0	0	0	0
ENSOCUG00000028965	0	0	0	0	0	0	0
ENSOCUG00000028966	0	0	0	0	0	0	0
ENSOCUG00000028967	0	0	0	0	0	0	0
ENSOCUG00000028968	0	0	0	0	0	0	0
ENSOCUG00000028969	0	0	0	0	0	0	0
ENSOCUG00000028970	0	0	0	0	0	0	0
ENSOCUG00000028971	0	0	0	0	0	0	0
ENSOCUG00000028972	0	0	0	0	0	0	0
ENSOCUG00000028973	0	0	0	0	0	0	0
ENSOCUG00000028974	0	0	0	0	0	0	0
ENSOCUG00000028975	0	0	0	0	0	0	0
ENSOCUG00000028976	0	0	0	0	0	0	0
ENSOCUG00000028977	0	0	0	0	0	0	0
ENSOCUG00000028978	0	0	0	0	0	0	0
ENSOCUG00000028979	0	0	0	0	0	0	0
ENSOCUG00000028980	0	0	0	0	0	0	0
ENSOCUG00000028981	0	0	0	0	0	0	0
ENSOCUG00000028982	0	0	0	0	0	0	0
ENSOCUG00000028983	0	0	0	0	0	0	0
ENSOCUG00000028984	0	0	0	0	0	0	0
ENSOCUG00000028985	0	0	0	0	0	0	0.71
ENSOCUG00000028986	3.99	1.92	2.66	0.57	4.09	0.79	7.26
ENSOCUG00000028987	6.35	4.33	10.63	3.13	11.13	5.22	21.18
ENSOCUG00000028988	0	0	0.81	0	0	0	0
ENSOCUG00000028989	134.07	25.55	58.86	38.92	74.05	30.82	28.6
ENSOCUG00000028990	21.26	9.94	19.46	11.92	18.78	9.3	12.75
ENSOCUG00000028991	0	0	0	0	0	0	0
ENSOCUG00000028992	0	0.04	0	0	0.14	0.07	0
ENSOCUG00000028993	0	0	0	0	0	0	0
ENSOCUG00000028994	0	0	0.09	0	0.23	0	23.03
ENSOCUG00000028995	9.09	2.23	3.37	1.88	7.08	1.82	4.32
ENSOCUG00000028996	0.69	0.67	0	0	0	0	0
ENSOCUG00000028997	1.04	0.16	0.57	0.16	0.64	0.79	1.03
ENSOCUG00000028998	0	0	0	0	0	0	0
ENSOCUG00000028999	0.28	0	0	0	0	0	0
ENSOCUG00000029000	0.22	0.2	0.26	0.13	3.48	0.49	4.78
ENSOCUG00000029001	29.26	0.58	0	0.26	0	0	3.81
ENSOCUG00000029002	0.34	0	0	0	0	0	7.68
ENSOCUG00000029003	0	0	0	0	0	0	0
ENSOCUG00000029004	724.12	451.46	516.27	270.39	659.04	239.1	273.92
ENSOCUG00000029005	0	0.26	0	0	0	55.66	1.09
ENSOCUG00000029006	0.91	0	0.14	0.14	2.55	0	60.21
ENSOCUG00000029007	0	0	0	0	0	0	1.56
ENSOCUG00000029008	0	0	0	0	0	0	0
ENSOCUG00000029009	4.12	0.71	1.91	0.64	3.01	0.63	18.91
ENSOCUG00000029010	10.36	2.24	5.21	2.22	8.61	2.94	7.52
ENSOCUG00000029011	2.74	1.2	1.18	0.34	3.95	1.17	7.48
ENSOCUG00000029012	0	0	0	0	0	0	0
ENSOCUG00000029013	0.59	0.12	2.4	0.03	0.17	0.08	77.46
ENSOCUG00000029014	2.62	3.11	0.84	0.21	0.78	0.12	115.59
ENSOCUG00000029015	0	0	0	0	0	0	0
ENSOCUG00000029016	13.37	6.88	27.75	16.55	15.3	9.03	3.39
ENSOCUG00000029017	0	0	0	0	0	0	0
ENSOCUG00000029018	0	0	0	0	0	0	0
ENSOCUG00000029019	12.77	6.48	9.52	9.79	33.39	4.09	2.77
ENSOCUG00000029020	0	0	0	0	0	0	0
ENSOCUG00000029021	5.02	0.51	14.28	5.82	1.5	0.4	0.92
ENSOCUG00000029022	2.81	1.54	1.87	0.24	1.54	0.64	4.05
ENSOCUG00000029023	0.21	0.14	0	0	0	0	0.2
ENSOCUG00000029024	1.99	0.43	0	0	0	0	0
ENSOCUG00000029025	0	0	2.7	2.29	0.71	0	0.6
ENSOCUG00000029026	7.1	0	1.57	0	0.6	0	58.53
ENSOCUG00000029027	0	0	0	0	0	0	0.46
ENSOCUG00000029028	0.33	0.04	0.15	0.1	0.18	0	17.51
ENSOCUG00000029029	13.53	0.7	8.19	4.35	5.02	1.08	3.27
ENSOCUG00000029030	0	0	0	0	0	0	0
ENSOCUG00000029031	0.02	0.03	0.03	6.86	0.44	0	65.03
ENSOCUG00000029032	0.28	0	6.48	0.38	0.77	0	0
ENSOCUG00000029033	0	1.69	0	0	0	0	0
ENSOCUG00000029035	0	0	0	0	0	0	0
ENSOCUG00000029036	0	0	0	0	0	0	0
ENSOCUG00000029037	0.16	0.79	0.69	2.5	30.54	0.13	0.04
ENSOCUG00000029038	0	0	0	0	0	0	15.46
ENSOCUG00000029039	1.72	34.69	22.78	0.11	44	5.35	2.15
ENSOCUG00000029040	0.85	0.57	3.67	1.36	2.98	4.38	11.41
ENSOCUG00000029041	0.49	0.16	0	1.72	6.39	0	0.46
ENSOCUG00000029042	0	0	0	0	0	0	0
ENSOCUG00000029043	38.01	20.95	30.83	21.55	45.63	21.98	32.1
ENSOCUG00000029044	1.59	2.03	1.22	0.67	5.07	1.56	2.77
ENSOCUG00000029045	0	0	0	0	0	0	8.68
ENSOCUG00000029046	5.17	2.49	2.52	2.75	8.34	7.04	5.75
ENSOCUG00000029047	9.39	15.33	11.76	5.82	8.76	6.4	10.13
ENSOCUG00000029048	0	0	0	0	0	0	0
ENSOCUG00000029049	0	0	0	0	0	0	0.08
ENSOCUG00000029050	11.32	3.22	3.84	3.23	5.94	1.86	24.63
ENSOCUG00000029051	11.85	8.38	13.91	5.89	7.95	27.54	71.59
ENSOCUG00000029052	2.83	1.25	3.59	2.03	5.2	1.54	2.42
ENSOCUG00000029053	0	0	0	0	0	1.13	2.02
ENSOCUG00000029054	4.88	1.3	2.71	0.95	2.21	0.93	22.36
ENSOCUG00000029055	0	0	0	0	0	0	0
ENSOCUG00000029056	0.06	0.11	0.12	0.2	1.75	0	0.15
ENSOCUG00000029057	0	0	0	0	0	0	0
ENSOCUG00000029059	0.16	0	0.07	0.14	0.86	0	1.69
ENSOCUG00000029060	0.13	0.09	0.12	0	0.15	0	62.3
ENSOCUG00000029061	0	0	0	0	0	0	0
ENSOCUG00000029062	1.81	3.44	10.76	11.22	11.88	1.16	76.67
ENSOCUG00000029063	0	0	0	0	0	0	0
ENSOCUG00000029064	0	0	0	0	0	0	1.41
ENSOCUG00000029065	11.41	90.32	4.56	1.39	5.66	14.19	25.79
ENSOCUG00000029066	3.22	0.03	0.13	1.8	2.03	0	0.48
ENSOCUG00000029067	0	0	0	0	0	0	0.41
ENSOCUG00000029068	2.08	2.56	2.4	1.16	3.81	2.43	1.47
ENSOCUG00000029069	6.54	5.99	21.88	6.29	11.01	31.1	18.39
ENSOCUG00000029070	14.49	1.46	1.71	0.13	5.96	2.01	119.83
ENSOCUG00000029071	0.36	0.09	1.08	0.93	0.49	0.35	0.53
ENSOCUG00000029072	2.37	0	0	0	0	0	0
ENSOCUG00000029073	71.54	0.56	0.92	1.12	2.4	1.19	2.23
ENSOCUG00000029074	0	0	0	0	0	0	0
ENSOCUG00000029075	1.9	0.53	1.92	1.19	2.97	3.44	1.66
ENSOCUG00000029076	0.77	5.92	18.94	41.62	12.3	3.79	2.69
ENSOCUG00000029077	2.73	0	0	0	0	0	0.11
ENSOCUG00000029078	0	0	0	0	0	0	0.51
ENSOCUG00000029080	0	0	0.07	0	0	0	0
ENSOCUG00000029081	0	0	0	0	0	0	0
ENSOCUG00000029082	12257.57	10843.53	6582.62	1260.49	1529.11	4881.89	1948.23
ENSOCUG00000029083	0	0	0	0	0	0	0
ENSOCUG00000029084	9600.3	21332.43	10525.84	1579.64	1992.65	5658.51	1444.7
ENSOCUG00000029085	0	0	0	0	0	0	0
ENSOCUG00000029086	10355.98	15562.86	13159.95	4281.69	3715.33	6646.35	2502.78
ENSOCUG00000029087	0	0	0	0	0	0	0
ENSOCUG00000029088	0	0	0	0	0	0	0
ENSOCUG00000029089	5.39	0	0	0	0	0	0
ENSOCUG00000029090	7950.71	11659.99	8635.33	3091.25	2708.09	5760.16	1774.66
ENSOCUG00000029091	0	0	0	0	0	0	0
ENSOCUG00000029092	0	0	0	0	0	0	0
ENSOCUG00000029093	14.33	0	0	0	0	0	0
ENSOCUG00000029094	5.39	0	0	0	0	0	0
ENSOCUG00000029095	0	0	0	0	0	0	0
ENSOCUG00000029096	32192.4	80207.31	43869.85	20570.58	13894.92	27638.44	9380.33
ENSOCUG00000029097	0	6.53	0	0	0	0	0
ENSOCUG00000029098	0	0	0	0	0	0	0
ENSOCUG00000029099	44180.45	84980.5	38869.41	17378.72	15038.92	24796.18	10528.79
ENSOCUG00000029100	0	0	0	0	0	0	0
ENSOCUG00000029101	14154.17	19104.21	14112.16	6326.25	5052.64	11592.63	3526.12
ENSOCUG00000029102	44455.48	75317.83	35527.79	16821.4	13825.21	26666.88	11195.44
ENSOCUG00000029103	31042.94	62771.33	33051.19	12376.07	10849.43	27442.85	10784.38
ENSOCUG00000029104	0	0	0	0	0	0	0
ENSOCUG00000029105	22206.83	24080.61	8062.05	5458.15	3334.15	7175.85	3235.89
ENSOCUG00000029106	0	0	0	0	0	0	0
ENSOCUG00000029107	0	0	0	0	0	974.3	302.87
ENSOCUG00000029108	17136.8	27464.67	16649.25	6937.89	5156.72	11030.11	4467.47
ENSOCUG00000029109	0	0	0	0	0	0	0
ENSOCUG00000029110	0	0	0	0	0	0	0
ENSOCUG00000029111	0	0	0	0	0	0	0
ENSOCUG00000029112	3532.87	6540.58	5319.15	2456.28	1371.61	3838.41	1503.05
ENSOCUG00000029113	7358.33	14731.6	7106.16	3055.41	2214.74	4208.47	1977.81
ENSOCUG00000029114	0	0	0	0	0	0	0
ENSOCUG00000029115	18326.25	37551.1	20502.23	8332.33	6143.93	10261.07	4903.91
ENSOCUG00000029116	0	0	0	0	0	0	0
ENSOCUG00000029117	17.78	0	0	0	0	0	0
ENSOCUG00000029118	0.14	0.08	0.12	2.08	85.41	0	0.46
ENSOCUG00000029119	5.94	1.35	3.97	0.8	3.87	1.16	3.83
ENSOCUG00000029120	1.36	0.46	1.22	1.4	1.25	0.71	1.06
ENSOCUG00000029121	0.67	0.03	0	0	0	0.04	3.93
ENSOCUG00000029122	0	0	0.05	0	0.07	0	1.08
ENSOCUG00000029123	2.45	0.3	0	0	0.02	3.15	1.49
ENSOCUG00000029124	0	0.67	1.36	4.72	181.54	0	0.3
ENSOCUG00000029125	14.02	2.64	5.36	4.35	6.71	1.69	24.82
ENSOCUG00000029126	0	0.04	0.05	0.26	3.9	0	0
ENSOCUG00000029127	21.63	34.52	166.37	115.15	158.06	43.54	49.02
ENSOCUG00000029128	0.18	0.16	0.27	0.6	3.08	0.06	0.12
ENSOCUG00000029129	182.88	0.71	0	0.07	0.08	0.47	1.34
ENSOCUG00000029130	0.21	0.02	13.72	110.76	5.89	0.03	0.32
ENSOCUG00000029131	37.68	4.05	6	5.74	9.71	1.71	57.16
ENSOCUG00000029132	0.48	1.09	0.72	0.67	0	4.27	4.42
ENSOCUG00000029133	33.84	32.36	35.37	18.26	27.53	35.08	22.83
ENSOCUG00000029134	48.79	0.04	0	0	0.07	0	0.02
ENSOCUG00000029135	8.82	0.91	1.41	0.6	3.46	2.33	2
ENSOCUG00000029136	11.46	7.86	9.2	7	8.69	14.77	31.83
ENSOCUG00000029137	9.22	3.46	3.23	20.45	6.37	1.66	19.97
ENSOCUG00000029138	0.22	0.07	0.15	0	0.24	0.23	0.22
ENSOCUG00000029139	0.2	0.04	0.02	0.02	0.2	0.02	0.97
ENSOCUG00000029140	21.06	28.35	27.89	14.2	15.06	24.27	19.34
ENSOCUG00000029141	87.89	21.13	37.74	29.8	64.32	30.3	59.14
ENSOCUG00000029142	8.72	2.31	5.67	3.52	3.83	2.7	2.45
ENSOCUG00000029143	14.82	3.82	9.1	5.04	7.01	1.47	5.78
ENSOCUG00000029144	8.56	2.77	13.29	5.1	12.71	7.49	16.9
ENSOCUG00000029145	6.42	1.57	3.34	3.88	4.72	2.72	7.8
ENSOCUG00000029146	0	0.02	0.04	0	0.03	0.02	18.8
ENSOCUG00000029147	48.29	0.03	0.07	0.01	0.04	0.03	0.29
ENSOCUG00000029148	0.07	0.01	0.06	0.02	0	0	0.5
ENSOCUG00000029149	0.4	0.14	2.36	0	2.53	16.09	0.89
ENSOCUG00000029150	2.98	0.75	3.31	1.75	5.35	1.99	3.96
ENSOCUG00000029151	0	0	0	0	0	0	1.9
ENSOCUG00000029152	0.02	0.07	0.07	0.02	0.03	0	118.16
ENSOCUG00000029153	1.8	0.19	7.88	1.03	48.43	0.1	6.48
ENSOCUG00000029154	12.5	9.06	5.79	22.91	34.26	0.67	0.48
ENSOCUG00000029155	64.31	7.72	12.75	4.8	14.93	3.47	39.1
ENSOCUG00000029156	1.36	3.49	13.09	31.11	16.64	8.69	1.89
ENSOCUG00000029157	3.91	2.47	6.03	1.69	5.51	3.08	22.79
ENSOCUG00000029158	86.45	184.68	4.3	1.21	7.04	56.67	5.36
ENSOCUG00000029159	1.49	0.7	2.56	1.48	2.29	2.26	7.05
ENSOCUG00000029160	6.1	2.36	11.78	8.83	12.34	3.35	7.87
ENSOCUG00000029161	74.59	30.59	85.91	50.43	42.53	44.74	434.56
ENSOCUG00000029162	3.35	0.31	0	0.24	1.02	0.39	4.08
ENSOCUG00000029163	10.54	2.02	3.16	1.83	5.3	2.18	27.28
ENSOCUG00000029164	4	1.35	4.06	2.06	3.83	2.02	5.32
ENSOCUG00000029165	7.96	2.93	8.02	4.37	7.94	3.96	24.8
ENSOCUG00000029166	0.14	15.83	165.24	131.27	9.05	9.62	0.21
ENSOCUG00000029167	0.19	0.26	0.17	0	0.14	0.07	255.43
ENSOCUG00000029168	3.62	1.36	2.28	0.9	3.29	1.23	3.54
ENSOCUG00000029169	28.88	31.77	81.76	29.94	112.53	37.26	28.63
ENSOCUG00000029170	8.48	0.15	0.31	0.1	0.5	0.44	2.96
ENSOCUG00000029171	0	0	0	0	0.31	0	0
ENSOCUG00000029172	0	0.15	3.1	4.1	1.26	0.04	93.76
ENSOCUG00000029173	49.62	18.57	43.2	49.35	53.45	16.24	79.37
ENSOCUG00000029174	4.41	3.1	5.33	2.28	4.79	4.19	32.69
ENSOCUG00000029175	0	0	0	0.19	2	0.11	0
ENSOCUG00000029176	2.89	0	0.04	0.07	0.22	0	0.86
ENSOCUG00000029177	14.05	3.44	7.91	6.88	9.8	5.7	35.84
ENSOCUG00000029178	0	0.03	0	0	0.04	0	5.57
ENSOCUG00000029179	5.5	4.97	0.28	8.48	4.17	0.48	0.36
ENSOCUG00000029180	61.64	11.29	17.55	11.61	23.67	5.75	69.76
ENSOCUG00000029181	0.19	0.09	0.23	0.07	0.12	0.12	196.38
ENSOCUG00000029182	33.88	8.06	8.86	11.75	10.89	3.92	58.53
ENSOCUG00000029183	3.28	0.88	1.41	0.65	2.03	0.79	1.73
ENSOCUG00000029184	0.03	0.03	0.08	0.05	0.02	0.02	6.52
ENSOCUG00000029185	4.44	0.2	0.13	0.08	0.37	0.96	126.75
ENSOCUG00000029186	1.96	0	1.44	0	0.05	0.05	0.72
ENSOCUG00000029187	21.4	39.71	25.34	15.22	17.37	15.52	85.3
ENSOCUG00000029188	17.11	2.05	1.46	2.4	3.82	0.5	16.19
ENSOCUG00000029189	0.66	0.25	0.28	0.22	0.4	0.07	35.6
ENSOCUG00000029190	1.13	0.92	12.38	4.95	49.23	0.1	0.18
ENSOCUG00000029191	0	0.07	0.09	0.25	40.91	0.32	0
ENSOCUG00000029192	2.94	0.1	1.79	0.6	0.39	0	1.09
ENSOCUG00000029193	3.67	1.39	2.28	1.04	3.74	1.3	3.69
ENSOCUG00000029194	0.15	0	0.21	0.03	1.34	0	0.43
ENSOCUG00000029195	0.15	0	0.2	0.03	1.43	0	3.64
ENSOCUG00000029196	2.24	0.84	0.59	2.27	22.14	0.11	0.49
ENSOCUG00000029197	0.34	0	0.15	0	0.05	0	4.05
ENSOCUG00000029198	23.73	2.97	17.67	3.07	7.9	4.09	30.94
ENSOCUG00000029199	3.93	17.02	28.22	24.45	20.68	0	0.06
ENSOCUG00000029200	0.4	0.38	0	0	0.53	1.67	0.24
ENSOCUG00000029201	7.82	5.82	17.26	6.69	27.2	3.65	96.07
ENSOCUG00000029202	70.76	0.02	0.05	0.01	0	0	0.92
ENSOCUG00000029203	3.53	0.68	1.11	0.14	1.6	0.52	26.1
ENSOCUG00000029204	3	1.05	1.59	0.75	2.19	1.5	1.57
ENSOCUG00000029205	0	0	0	0.18	2.52	0	0
ENSOCUG00000029206	3.77	1.22	6.35	3.93	2.14	2.2	1.48
ENSOCUG00000029207	0	0	0	0	0	0	0
ENSOCUG00000029208	5.77	0.09	0.16	0.04	1.2	0.05	208.12
ENSOCUG00000029209	0.24	0	19	1.06	0.48	0	0.22
ENSOCUG00000029210	12.96	3.16	10.7	8.77	12.79	1.81	6.44
ENSOCUG00000029211	0.41	0.05	0.16	0	0.1	0.03	1.34
ENSOCUG00000029212	7.94	6.45	154.1	39.54	15.56	6.39	38.02
ENSOCUG00000029213	0.1	0.06	0.09	0	0.21	0.1	49.16
ENSOCUG00000029214	0.4	0	0	0	0	0	0
ENSOCUG00000029215	0	0.02	0	0	0	0	7.81
ENSOCUG00000029216	9.07	1.25	3.43	1.57	7.59	1.36	71.03
ENSOCUG00000029217	0.05	0	0	0	0	0.1	30.24
ENSOCUG00000029218	7.68	1.06	1.29	0.42	1.35	0.86	1.69
ENSOCUG00000029219	0.74	0.29	0.63	0.04	1.71	0.18	10.93
ENSOCUG00000029220	1.61	0	0	0	3.55	0.06	33.22
ENSOCUG00000029221	0.12	0	0	113.05	7.21	0	0.04
ENSOCUG00000029222	0.06	0.02	0.03	0	0.06	0	13.44
ENSOCUG00000029223	0.96	0.38	1.72	1.06	2.56	0.88	1.36
ENSOCUG00000029224	0.1	0.05	0.1	0.08	0.11	0.08	124.95
ENSOCUG00000029225	2.82	2.22	37.96	23.34	9.15	0.48	4.17
ENSOCUG00000029226	7.99	1.85	5.84	3.8	5.11	6.83	2.07
ENSOCUG00000029227	43.62	30.04	43.71	58	121.79	10.41	79.5
ENSOCUG00000029228	0.1	0.03	82.42	0.05	0	0.05	0.05
ENSOCUG00000029229	0.08	0	1.28	0.27	0	0	4.83
ENSOCUG00000029230	0	0	0	0	0	0	0.09
ENSOCUG00000029231	114.89	28.36	64.94	34.47	84.29	56.97	44.46
ENSOCUG00000029232	0	0	0	0	0	1.53	0.05
ENSOCUG00000029233	3.34	8.23	19.72	47.18	8.51	12.77	4.41
ENSOCUG00000029234	0.04	0	0.03	0	0.26	0	0
ENSOCUG00000029235	356.86	109.72	705.9	1096.06	746.61	26.81	97.7
ENSOCUG00000029236	0	0	0	0	0	0	3.18
ENSOCUG00000029237	0.27	0.05	0.17	0.21	0.25	0.09	0.43
ENSOCUG00000029238	2.73	0.89	2.02	1.18	2.24	1.15	1.43
ENSOCUG00000029239	4.88	1.09	1.77	0.34	2.67	0.49	40.25
ENSOCUG00000029240	4.64	1.51	6.31	5.29	2.02	0.85	63.25
ENSOCUG00000029241	0.21	0.13	0.05	0.08	0.04	0	16.15
ENSOCUG00000029242	1.12	1.13	1.86	0.9	2.26	0.58	0.73
ENSOCUG00000029243	3.14	0.64	1.17	0.48	2.44	1.04	3.64
ENSOCUG00000029244	0.88	0.82	0.57	0.76	1.92	0.51	1.24
ENSOCUG00000029245	0.07	0.05	0.37	0.06	0.07	0.07	0.54
ENSOCUG00000029246	523.69	169.67	797.16	3519.98	893.52	158.04	335.84
ENSOCUG00000029247	0	0.55	0	0	0	0	0.1
ENSOCUG00000029248	57.7	44.91	50.03	37.18	39.04	39.51	112.45
ENSOCUG00000029249	26.47	4.24	10.54	8.42	13.69	2.23	3.71
